1#风箱负压,CO浓度_mg_m3
-11.634,3021.195
-11.693,923.032
-11.658,2611.039
-11.669,2994.792
-11.637,3013.961
-11.458,3071.832
-11.466,3139.468
-11.589,3219.763
-11.639,3189.743
-11.53,3200.593
-11.472,3231.699
-11.406,3258.102
-11.473,3335.142
-11.663,3379.992
-11.678,3386.502
-12.064,3361.183
-12.173,3423.394
-12.25,3601.346
-12.344,3620.515
-12.089,3669.343
-11.9,3571.325
-11.933,3528.646
-11.827,3419.054
-11.74,3430.628
-11.621,3372.396
-11.731,3395.182
-11.617,3338.759
-11.659,3276.91
-11.701,3212.891
-11.681,3128.617
-11.598,3121.022
-11.46,3158.637
-11.4,3147.063
-11.443,3230.975
-11.45,3220.125
-11.682,3228.082
-11.719,3300.419
-11.609,3357.567
-11.753,3379.992
-11.733,3468.605
-11.73,3501.881
-11.72,3505.859
-11.618,3616.175
-11.59,3571.325
-11.782,3525.029
-11.773,3525.029
-11.74,3521.05
-11.734,3612.196
-11.655,3590.133
-11.681,3627.387
-11.711,3612.196
-11.768,3547.815
-11.697,3521.05
-11.615,3521.05
-11.495,3505.859
-11.332,3517.433
-11.334,3454.5
-11.55,3461.01
-11.733,3546.369
-11.722,3574.942
-11.609,3563.73
-11.486,3598.09
-11.388,3604.963
-11.339,3588.325
-11.339,3559.389
-11.407,3566.623
-11.546,3571.325
-11.648,3494.285
-11.652,3563.73
-11.581,3567.347
-11.606,3567.347
-11.59,3559.751
-11.599,3468.244
-11.609,3365.162
-11.61,3292.463
-11.602,3300.419
-11.499,3407.118
-11.342,3450.882
-11.259,3494.285
-11.325,3457.031
-11.48,3383.608
-11.523,3331.163
-11.502,3277.272
-11.521,3323.568
-11.394,3368.417
-11.317,3350.333
-11.261,3376.736
-11.357,3327.546
-11.536,3338.759
-11.62,3272.931
-11.56,3265.335
-11.551,3403.139
-11.648,3434.245
-11.693,3426.287
-11.697,3315.972
-11.683,3311.632
-11.684,3232.06
-11.712,3234.954
-11.59,3235.315
-11.513,3308.377
-11.375,3372.396
-11.416,3368.779
-11.435,3312.355
-11.353,3312.355
-11.44,3281.25
-11.559,3292.463
-11.67,3300.419
-11.743,3353.588
-11.703,3292.101
-11.678,3327.546
-11.566,3368.417
-11.532,3489.945
-11.606,3504.774
-11.796,3536.242
-12.004,3571.325
-11.878,3567.347
-11.759,3627.387
-11.49,3631.366
-11.353,3509.838
-11.37,3289.93
-11.44,3162.977
-11.38,3135.851
-11.343,3109.809
-11.289,3109.447
-11.297,3127.894
-11.224,3154.297
-11.176,3223.38
-11.272,3238.571
-11.394,3269.314
-11.626,3288.484
-11.673,3288.846
-11.533,3269.314
-11.449,3343.099
-11.421,3343.822
-11.472,3269.676
-11.47,3162.254
-11.484,3181.785
-11.402,3162.977
-11.391,3216.146
-11.401,3158.999
-11.428,3135.127
-11.465,3094.618
-11.527,3075.449
-11.465,3006.004
-11.367,3028.429
-11.152,3010.344
-11.546,3055.917
-11.068,3513.455
-11.033,3335.142
-11.052,3272.931
-11.185,3304.037
-11.365,3353.588
-11.399,3350.333
-11.224,3395.544
-11.112,3399.523
-11.1,3402.778
-11.08,3335.142
-11.06,3338.759
-11.073,3323.568
-11.038,3284.867
-10.966,3312.355
-10.93,3319.951
-11.027,3331.163
-11.055,3368.417
-11.189,3308.377
-11.271,3265.335
-11.124,3250.145
-11.171,3284.867
-11.268,3284.867
-11.361,3331.163
-11.41,3338.759
-11.504,3391.927
-11.51,3475.477
-11.425,3434.245
-11.191,3418.692
-11.027,3351.418
-10.989,3300.419
-11.163,3250.145
-11.314,3113.426
-11.356,3063.513
-11.263,3002.749
-11.249,3220.125
-11.38,3193.359
-11.466,3189.743
-11.387,3197.338
-11.353,3265.335
-11.246,3284.505
-11.238,3338.759
-11.241,3407.118
-11.228,3386.502
-11.17,3391.927
-11.191,3357.567
-11.231,3387.949
-11.257,3350.333
-11.29,3297.888
-11.268,3368.417
-11.361,3396.629
-11.561,3407.118
-11.65,3395.544
-11.577,3368.417
-11.418,3426.649
-11.403,3582.537
-11.476,3654.876
-11.496,3716.725
-11.476,3696.832
-11.425,3654.876
-11.407,3666.088
-11.442,3582.537
-11.505,3604.963
-11.491,3544.199
-11.513,3465.35
-11.5,3475.839
-11.447,3437.5
-11.43,3483.073
-11.525,3532.625
-11.647,3594.473
-11.7,3608.579
-11.621,3697.193
-11.51,3841.146
-11.453,3969.908
-11.55,3951.823
-11.837,3921.441
-12.019,3956.163
-12.004,3997.396
-11.867,3973.886
-11.771,3967.014
-11.687,3996.672
-11.774,4062.5
-11.774,4020.182
-11.708,4008.247
-11.581,3977.503
-11.614,3917.463
-11.654,3913.846
-11.731,3966.291
-11.745,3924.696
-11.764,3898.655
-11.572,3902.272
-11.596,3780.02
-11.523,3779.659
-11.464,3692.853
-11.25,3681.279
-11.284,3734.447
-11.268,3757.234
-11.167,3711.299
-11.092,2869.647
-11.05,2157.842
-11.273,3598.09
-11.5,3658.493
-11.541,3540.22
-11.394,3475.839
-11.302,3438.223
-11.324,3505.859
-11.395,3563.006
-11.325,3567.347
-11.272,3486.69
-11.224,3540.22
-11.239,3517.433
-11.277,3525.752
-11.29,3521.05
-11.382,3536.242
-11.54,3479.456
-11.639,3376.013
-11.636,3323.568
-11.537,3323.568
-11.446,3305.122
-11.31,3418.692
-11.286,3475.839
-11.238,3449.436
-11.245,3475.839
-11.172,3501.881
-11.223,3441.84
-11.267,3464.989
-11.345,3438.223
-11.504,3453.415
-11.495,3387.587
-11.346,3276.91
-11.163,3308.015
-11.167,3323.568
-11.302,3399.523
-11.286,3453.415
-11.221,3556.135
-11.234,3623.77
-11.367,3559.751
-11.327,3601.346
-11.263,3540.582
-11.301,3505.859
-11.425,3563.73
-11.358,3555.411
-11.375,3517.433
-11.376,3498.264
-11.379,3509.838
-11.48,3574.942
-11.491,3604.963
-11.354,3662.471
-11.249,3734.447
-11.138,3730.469
-11.242,3708.044
-11.312,3646.557
-11.502,3708.767
-11.598,3638.961
-11.56,3631.366
-11.499,3708.044
-11.438,3715.639
-11.343,3848.38
-11.39,3761.213
-11.457,3734.447
-11.584,3799.913
-11.711,3768.084
-11.797,3787.977
-11.782,3756.872
-11.74,3742.043
-11.664,3783.999
-11.634,3730.107
-11.706,3773.148
-11.629,3756.872
-11.591,3749.277
-11.435,3740.596
-11.381,3830.295
-11.551,3859.23
-11.397,3829.933
-11.417,3806.062
-11.428,3855.975
-11.424,3875.145
-11.381,3897.931
-11.369,3890.335
-11.362,3852.358
-11.306,3890.335
-11.291,4031.756
-11.293,4122.541
-11.314,4225.26
-11.409,4255.642
-11.637,4343.171
-11.713,4325.087
-11.88,4416.233
-11.877,4415.509
-11.794,4397.063
-11.57,4339.916
-11.436,4271.195
-11.559,4621.311
-11.537,4652.054
-11.551,4518.229
-11.645,4321.108
-11.689,4221.282
-11.68,4122.541
-11.57,4015.842
-11.558,3940.611
-11.49,3951.823
-11.431,3944.227
-11.287,3947.483
-11.279,3985.46
-11.483,3955.802
-11.581,4149.306
-11.553,4114.945
-11.66,4070.096
-11.537,3955.802
-11.536,3932.292
-11.454,3928.675
-11.287,3866.826
-11.24,3871.166
-11.207,3844.401
-11.201,3875.145
-11.174,3783.999
-11.234,3813.658
-11.325,3737.703
-11.375,3704.427
-11.486,3642.94
-11.476,3619.792
-11.853,3497.902
-11.909,3556.135
-11.834,3582.537
-11.797,3574.581
-11.748,3658.493
-11.633,3696.832
-11.436,3704.427
-11.351,3704.789
-11.335,3646.919
-11.457,3522.497
-11.4,3426.287
-11.289,3315.972
-11.304,3276.91
-11.413,3220.486
-11.513,3168.764
-11.644,3254.123
-11.636,3265.335
-11.874,3296.441
-11.719,3399.161
-11.513,3566.985
-11.607,3696.832
-11.695,3818.359
-11.836,3863.209
-11.872,3841.146
-11.816,3814.381
-11.743,3756.872
-11.639,3685.257
-11.603,3548.177
-11.543,3460.648
-11.487,3453.053
-11.362,3429.905
-11.402,3407.118
-11.486,3426.287
-11.483,3464.989
-11.424,3567.347
-11.602,3544.199
-11.759,3547.815
-11.912,3524.305
-11.789,3418.692
-11.785,3426.287
-11.712,3486.69
-11.617,3509.115
-11.462,3559.751
-11.47,3445.819
-11.651,3445.819
-11.777,3364.8
-11.864,3265.335
-11.993,3338.759
-11.967,3372.396
-11.807,3350.333
-11.806,3250.145
-11.755,3246.528
-11.72,3300.419
-11.704,3418.692
-11.636,3445.819
-11.781,3509.838
-11.755,3612.196
-11.644,3704.427
-11.581,3745.298
-11.574,3749.277
-11.479,3685.257
-11.451,3631.004
-11.507,3594.112
-11.617,3589.048
-11.654,3594.112
-11.882,3623.77
-12.105,3776.403
-11.782,3866.826
-11.73,3848.018
-11.904,3841.146
-12.228,3817.274
-12.339,3726.852
-12.128,3666.088
-11.971,3582.537
-11.935,3586.516
-11.923,3483.073
-11.856,3521.05
-11.752,3438.947
-11.923,3379.992
-12.037,3304.037
-12.117,3272.931
-11.976,3250.145
-11.824,3235.315
-11.767,3272.931
-11.634,3378.906
-11.565,3354.311
-11.551,3353.588
-11.663,3361.183
-11.846,3391.204
-12.168,3383.608
-12.348,3479.456
-12.2,3578.921
-11.987,3666.088
-11.796,3677.662
-11.883,3692.853
-11.874,3795.573
-11.968,3806.785
-12.083,3756.872
-12.176,3806.785
-12.229,3811.126
-12.216,3818.359
-12.098,3806.785
-11.866,3726.852
-11.77,3604.963
-11.731,3593.75
-11.792,3501.881
-11.866,3475.839
-11.953,3517.433
-12.014,3563.73
-11.974,3574.942
-11.985,3634.983
-12.039,3601.346
-12.077,3556.135
-12.024,3460.648
-11.863,3426.287
-11.788,3387.587
-11.689,3399.161
-11.674,3417.969
-11.753,3399.161
-11.73,3376.736
-11.663,2998.77
-11.699,782.697
-11.722,2994.792
-11.68,3231.699
-11.562,3231.699
-11.421,3276.91
-11.505,3364.077
-11.494,3429.905
-11.554,3460.648
-11.517,3555.049
-11.63,3525.029
-11.882,3552.517
-11.815,3555.411
-11.74,3520.327
-11.853,3540.22
-11.959,3483.073
-11.82,3456.669
-11.801,3414.713
-11.853,3423.394
-11.885,3468.605
-11.844,3441.117
-11.71,3342.737
-11.626,3308.015
-11.589,3276.91
-11.499,3220.486
-11.507,3201.678
-11.465,3200.955
-11.398,3234.592
-11.414,3169.85
-11.529,3204.933
-11.576,3342.737
-11.547,3379.992
-11.596,3426.287
-11.613,3528.646
-11.644,3631.366
-11.643,3642.94
-11.58,3704.789
-11.504,3688.513
-11.485,3685.619
-11.518,3666.088
-11.477,3638.961
-11.414,3594.112
-11.557,3574.581
-11.683,3493.562
-11.826,3449.074
-11.844,3364.8
-11.643,3315.972
-11.542,3269.314
-11.424,3308.015
-11.484,3323.568
-11.577,3354.311
-11.517,3395.182
-11.502,3445.819
-11.368,3509.838
-11.345,3483.073
-11.367,3441.84
-11.458,3445.457
-11.639,3407.118
-11.834,3433.883
-11.868,3399.161
-11.786,3413.267
-11.695,3376.013
-11.591,3434.245
-11.599,3544.199
-11.655,3536.242
-11.636,3634.621
-11.64,3627.387
-11.615,3681.279
-11.583,3627.387
-11.572,3646.557
-11.61,3559.751
-11.643,3479.456
-11.627,3418.692
-11.587,3376.013
-11.503,3474.031
-11.514,3528.646
-11.734,3471.861
-11.583,3666.088
-11.647,3936.994
-11.676,3973.886
-11.807,3696.832
-11.749,3680.917
-11.718,3700.449
-11.641,3696.832
-11.723,3726.852
-11.764,3715.639
-11.751,3692.853
-11.756,3799.19
-11.79,3658.131
-11.707,3726.852
-11.603,3726.852
-11.53,3745.298
-11.384,3741.681
-11.37,3604.601
-11.381,3535.518
-11.35,3547.815
-11.402,3520.689
-11.457,3525.029
-11.561,3574.942
-11.626,3631.366
-11.658,3733.724
-11.647,3776.403
-11.541,3811.126
-11.499,3650.897
-11.416,3722.873
-11.42,3670.067
-11.428,3708.767
-11.468,3745.298
-11.44,3756.872
-11.472,3719.618
-11.446,3689.236
-11.339,3638.961
-11.198,3658.493
-11.268,3563.006
-11.425,3567.347
-11.55,3598.09
-11.521,3571.325
-11.346,3634.983
-11.247,3627.387
-11.239,3658.493
-11.235,3738.064
-11.196,3737.703
-11.156,3682.002
-11.18,3735.894
-11.178,3677.662
-11.087,3730.107
-11.05,3726.852
-10.939,3689.236
-11.053,3640.046
-11.208,3574.942
-11.083,3529.369
-11.097,3604.239
-11.267,3574.942
-11.313,3654.152
-11.384,3661.748
-11.35,3715.278
-11.254,3715.278
-11.27,3693.215
-11.442,3619.43
-11.428,3650.897
-11.432,3616.175
-11.346,3586.516
-11.373,3509.115
-11.187,3406.756
-11.068,3338.759
-11.044,3212.891
-10.847,3292.463
-10.716,3323.568
-10.627,3708.044
-10.594,3594.112
-10.61,3472.584
-10.627,3406.756
-10.624,3464.989
-10.772,3535.88
-10.821,3578.921
-10.9,3601.346
-11.104,3722.873
-11.256,3725.767
-11.209,3776.042
-10.857,3852.358
-10.627,3897.931
-10.661,3920.356
-10.7,3890.335
-10.794,3772.063
-10.919,3726.852
-10.989,3662.471
-11.034,3556.135
-11.059,3567.347
-10.969,3517.433
-10.896,3494.285
-10.742,3464.989
-10.645,3437.5
-10.64,3471.861
-10.662,3441.84
-10.656,3445.457
-10.639,3509.838
-10.763,3627.387
-10.877,3601.346
-11.029,3654.876
-11.052,3616.175
-11.113,3594.112
-11.055,3654.876
-10.951,3700.449
-10.796,3646.557
-10.712,3694.662
-10.723,3677.662
-10.638,3627.387
-10.69,3517.433
-10.742,3456.669
-10.757,3350.333
-10.783,3284.505
-10.748,3209.997
-10.657,3166.594
-10.692,3158.999
-10.751,3292.101
-10.913,3383.608
-11.075,3559.751
-11.078,3917.463
-11.071,4232.856
-10.952,4358.724
-10.807,3921.441
-10.806,3673.683
-10.857,3649.812
-10.869,3623.77
-10.824,3540.22
-10.751,3518.88
-10.757,3498.264
-10.353,3453.053
-10.428,3354.311
-10.692,3300.419
-10.817,3280.527
-10.72,3228.082
-10.695,3367.694
-10.662,3471.861
-10.627,3556.135
-10.598,3551.794
-10.646,3654.152
-10.893,3726.852
-11.026,3586.516
-11.178,3689.236
-11.325,3642.94
-11.185,3726.128
-11.049,3715.639
-10.821,3662.471
-10.588,3612.196
-10.569,3513.455
-10.673,3433.883
-10.943,3372.396
-11.403,3414.713
-11.48,3779.659
-11.468,3673.683
-11.425,4126.157
-11.295,4446.253
-11.029,4471.933
-10.92,4597.801
-10.897,4553.313
-10.975,4557.292
-10.985,4648.076
-11.032,4385.489
-11.041,3509.115
-10.997,3551.794
-10.915,3501.519
-11.201,3288.846
-11.18,3181.785
-11.174,1586.372
-11.166,2424.045
-11.137,3204.21
-11.101,3301.867
-10.913,3311.632
-11.159,3536.242
-11.115,3238.571
-10.976,3238.571
-10.852,3229.167
-10.832,3105.107
-10.806,3060.619
-10.643,3017.216
-10.593,3342.737
-10.688,3201.678
-10.757,2717.737
-10.74,2573.785
-10.779,2777.416
-10.773,2759.693
-10.773,2758.247
-10.718,2758.97
-10.846,2785.373
-10.966,2754.992
-10.981,2776.331
-11.15,2758.97
-11.18,2781.756
-11.047,2808.883
-11.071,2910.518
-10.857,2991.175
-10.888,2899.667
-10.976,2892.433
-10.975,2781.395
-10.792,2903.284
-10.568,3010.344
-10.454,3006.004
-10.595,2980.324
-10.686,2991.537
-10.423,2994.792
-10.314,3083.044
-10.4,2660.229
-10.643,2533.999
-10.806,2511.213
-10.853,2378.472
-10.84,2493.128
-10.189,2618.635
-10.813,2705.802
-11.443,3272.931
-11.97,3959.419
-12.371,4521.846
-12.92,4766.71
-12.512,4937.066
-11.692,4552.59
-11.674,3866.826
-11.628,3497.902
-11.573,3379.992
-11.587,3254.123
-11.629,3177.807
-11.629,3170.573
-11.671,3135.127
-11.636,3155.382
-11.615,3200.955
-11.546,3280.527
-11.488,3315.611
-11.458,3346.354
-11.53,3311.632
-11.533,3288.846
-11.636,3231.699
-11.629,3228.082
-11.63,3216.869
-11.69,3127.532
-11.674,3101.852
-11.747,3116.681
-11.741,3148.148
-11.75,3169.85
-11.773,3094.618
-11.699,3116.681
-5.605,3127.532
-4.689,3189.743
-8.096,2884.115
-8.956,2720.269
-11.148,2819.734
-11.41,2945.963
-11.566,3086.661
-11.397,3135.851
-11.203,3101.852
-11.203,3223.38
-11.403,3319.951
-11.532,3402.778
-11.588,3418.692
-11.693,3411.097
-12.1,3497.179
-12.108,3616.175
-12.195,3707.682
-12.231,3661.748
-12.056,3426.287
-11.846,3354.311
-11.957,3231.699
-11.805,3231.699
-11.931,3170.935
-12.194,3098.597
-11.938,3113.426
-11.837,2994.792
-11.523,2777.778
-11.382,2758.97
-11.388,2812.862
-11.407,2918.475
-11.466,2915.22
-11.495,3032.769
-11.354,3040.726
-11.347,3212.529
-11.316,3224.103
-11.233,3319.951
-11.357,3486.69
-11.219,3917.463
-11.261,3501.881
-11.343,3250.145
-11.439,3193.359
-11.446,3170.573
-11.428,3242.188
-11.5,3257.74
-11.555,3288.846
-11.648,3345.993
-11.747,3311.632
-11.812,3280.527
-11.852,3272.931
-11.859,3250.145
-11.855,3312.355
-11.674,3327.546
-11.676,3246.528
-11.617,3224.465
-11.506,3127.532
-11.447,3127.532
-11.495,3117.043
-11.532,3118.49
-11.524,3162.977
-11.277,3177.084
-11.144,3147.063
-10.964,3174.19
-10.871,3189.743
-10.89,3131.51
-11.197,3138.021
-11.296,3193.721
-11.222,3276.91
-10.985,3323.568
-10.76,3319.951
-10.786,3383.608
-10.945,3342.737
-11.126,3356.481
-11.148,3387.587
-11.129,3368.417
-11.245,3304.037
-11.233,3280.165
-11.113,3193.721
-10.98,3124.638
-10.997,2982.494
-10.967,2843.244
-10.857,2714.12
-10.83,2683.015
-10.865,2618.635
-11.176,2629.123
-11.505,2717.737
-11.633,2839.265
-11.703,2883.753
-11.853,2895.689
-12.045,2769.821
-12.184,2725.333
-12.382,2713.397
-12.616,2671.441
-12.626,2477.937
-12.288,2375.217
-11.741,2466.363
-11.513,2408.492
-11.2,2396.557
-10.847,2686.632
-11.037,2792.607
-10.985,2515.191
-11.022,2584.274
-11.131,2663.846
-11.119,2754.992
-11.48,2714.12
-11.706,2761.502
-11.323,3017.94
-11.864,3441.479
-11.867,3650.897
-11.697,3818.721
-11.891,3798.828
-12.354,3944.227
-12.827,4153.646
-13.305,4450.593
-13.71,4674.479
-13.785,5120.082
-13.741,5349.03
-13.781,5360.243
-13.94,5222.801
-14.057,4934.172
-13.052,4727.286
-12.221,4449.147
-12.116,4144.965
-11.965,3858.869
-12.02,3670.067
-12.057,3634.983
-12.105,3590.133
-12.063,3563.006
-12.057,3610.026
-12.084,3567.347
-12.127,3619.792
-12.137,3623.047
-12.16,3563.73
-11.997,3687.066
-11.84,3833.912
-11.89,3913.122
-11.938,3840.784
-12.04,3932.653
-11.974,3969.546
-11.879,3947.483
-11.873,4039.352
-11.954,4042.969
-11.995,4054.905
-12.052,4126.519
-12.44,4118.562
-12.184,4105.903
-11.942,4172.454
-11.789,4031.756
-11.923,3929.037
-11.979,3852.358
-12.082,3799.19
-12.218,3712.023
-12.223,3696.832
-12.127,3662.471
-12.008,3669.343
-11.957,3715.639
-12.042,3772.063
-12.236,3753.617
-12.254,3712.385
-12.186,3662.471
-12.144,3719.618
-12.103,3844.401
-12.16,3897.57
-12.099,3844.401
-12.164,3776.042
-12.326,3673.683
-12.351,3563.73
-12.205,3461.01
-12.13,3586.516
-11.99,2965.495
-11.786,1292.318
-11.732,3468.244
-11.78,3677.662
-11.864,3673.683
-11.912,3752.894
-11.834,3731.554
-11.826,3708.044
-11.799,3712.385
-11.799,3760.489
-11.928,3760.489
-12.121,3692.853
-12.352,3726.852
-12.471,3754.34
-12.489,3780.02
-12.477,3795.573
-12.393,3829.933
-12.155,3956.163
-12.013,4004.268
-11.89,4106.988
-11.877,4096.499
-11.967,4050.564
-12.005,3981.481
-12.061,3940.611
-11.87,3737.703
-11.842,3794.85
-11.872,3772.425
-11.972,3688.151
-12.05,3692.853
-12.061,3760.489
-12.034,3897.931
-11.993,3966.652
-11.919,4066.479
-11.868,4252.025
-11.93,4368.851
-11.953,4412.254
-11.974,4411.892
-12.019,4377.894
-11.971,4266.855
-11.859,4217.665
-11.663,4099.392
-11.476,4088.18
-11.505,4053.458
-11.567,3943.504
-11.641,3929.037
-11.674,3875.145
-11.77,3833.912
-11.732,3885.634
-11.723,4035.373
-11.643,4019.821
-11.533,3973.886
-11.457,4035.373
-11.479,4000.651
-11.55,3885.995
-11.69,3969.546
-11.774,3996.311
-11.783,4008.608
-11.648,3886.719
-11.551,3948.206
-11.555,3882.74
-11.416,3802.445
-11.384,3782.914
-11.55,3658.493
-11.673,3703.704
-11.699,3799.913
-11.602,3772.063
-11.521,3855.614
-11.581,3897.931
-11.505,3901.91
-10.8,3736.618
-11.275,3996.672
-11.334,4099.754
-11.315,3897.931
-11.339,3764.468
-11.342,3744.936
-11.334,3704.427
-11.3,3659.578
-11.349,3654.152
-11.425,3619.792
-11.533,3634.983
-11.522,3566.985
