负压_kPa,实际温度_°C,预测温度_°C
-14.023,95.25,95.26969705903588
-13.863,96.6,95.4651973839559
-13.833,95.65,95.49464854702472
-13.748,96.5,95.55335134278299
-13.739,96.4,95.85366086624889
-13.724,96.0,95.54053874297209
-13.438,96.3,96.51148281992519
-13.141,95.2,95.18872542012983
-12.995,99.25,98.69616665039405
-12.883,96.69999999999999,96.565038319926
-12.697,96.0,96.36979628954404
-12.593,94.6,96.34769063920719
-12.586,97.0,96.12071240161147
-12.58,98.05000000000001,98.3532323485143
-12.568,95.4,96.67292229445407
-12.553,96.05,96.2684800900528
-12.545,91.65,93.57375930446825
-12.525,97.65,94.36673364071818
-12.51,93.1,93.81981650337528
-12.504,92.0,93.51942298735868
-12.496,93.7,94.67202758243245
-12.493,99.75,98.7904272293575
-12.481,97.5,97.6436501760659
-12.477,97.55000000000001,96.90992941271844
-12.467,95.55000000000001,94.66990279303036
-12.459,97.45,96.90400389675487
-12.459,96.4,97.02158842685809
-12.451,96.6,97.45957172341333
-12.443,91.75,93.93807805130916
-12.441,98.65,98.61453808189
-12.441,98.95,97.33185883970117
-12.44,98.15,98.00278382695102
-12.426,95.69999999999999,95.4457504913704
-12.422,98.25,97.07457537782
-12.421,92.35,94.21183252066389
-12.421,92.55000000000001,93.96117263951156
-12.42,92.2,93.62426285333663
-12.414,98.1,93.94412825363379
-12.406,96.8,97.20968359201476
-12.393,97.35,96.38113339551965
-12.391,98.05000000000001,97.29085269654334
-12.391,95.4,94.47534344605474
-12.389,94.05,94.38437102579049
-12.388,93.35,96.31241364418067
-12.387,98.1,97.62880726686895
-12.387,97.35,96.6408551667905
-12.373,96.9,97.24527516874525
-12.362,90.85,94.65446229520116
-12.357,97.2,97.06327121865345
-12.355,96.85,97.45501027349412
-12.347,88.85,93.97723048496248
-12.337,90.9,94.04747007679997
-12.337,94.65,96.48487039065763
-12.33,95.65,96.13460541156269
-12.324,91.5,94.85966673211922
-12.318,96.44999999999999,95.3844907624703
-12.318,97.75,97.41518749992638
-12.317,95.9,96.57237056804823
-12.316,89.7,94.10520806701489
-12.315,90.9,93.98327140270924
-12.31,96.8,97.29301893608337
-12.306,93.75,94.22148361428928
-12.303,99.75,97.33332997074794
-12.302,97.0,97.37064093235881
-12.298,91.80000000000001,94.68792533371962
-12.296,98.65,97.83710750708686
-12.296,97.4,96.7696655012721
-12.291,97.1,97.46093272056584
-12.288,97.75,97.06543741065379
-12.287,97.69999999999999,97.5617366127041
-12.285,96.65,96.17177430572809
-12.28,90.15,95.27656518961486
-12.279,89.45,93.782778912936
-12.277,97.3,96.46630260235366
-12.273,97.9,97.0589649350999
-12.272,97.25,97.39517278807098
-12.272,98.5,97.9336210345437
-12.269,97.1,97.05694051589938
-12.269,93.05,93.66695937445046
-12.267,92.1,95.11673676765629
-12.265,97.1,97.46269483023048
-12.263,96.25,94.76971336311178
-12.263,96.7,95.865163397112
-12.262,96.35,95.35003869828707
-12.261,97.35,95.91839161193275
-12.257,93.55000000000001,95.09775315190268
-12.255,97.6,97.38958404004028
-12.247,96.55,96.93473518721107
-12.246,96.25,96.0528077990302
-12.237,97.3,96.55831857048031
-12.237,97.9,96.78212896960612
-12.232,98.05,97.32528842520361
-12.231,97.5,97.09957953807937
-12.228,96.7,94.32688949261605
-12.227,99.3,98.96405493656782
-12.227,96.45,94.74437274877074
-12.224,97.55000000000001,97.12450617801449
-12.223,97.6,97.21005553757277
-12.221,98.75,96.65981812954861
-12.22,95.85,95.96760254840495
-12.218,96.3,96.13207860827768
-12.217,98.75,97.14648520036582
-12.216,95.55,96.05580198934382
-12.216,97.5,97.08519744695838
-12.214,95.65,94.57409138925206
-12.214,97.80000000000001,97.32234660911597
-12.213,94.55,95.06024380620758
-12.213,94.9,94.93434600732903
-12.211,97.4,98.22182065306238
-12.21,97.15,97.21846726377386
-12.209,97.2,96.43446167909275
-12.205,97.69999999999999,97.02479795758954
-12.2,96.7,94.33547063299093
-12.199,96.25,96.18057717719675
-12.199,97.75,97.40261033875314
-12.199,97.9,97.1793362020018
-12.194,98.2,97.79625413575994
-12.193,96.8,96.75131327036299
-12.191,98.85,97.90101054661288
-12.188,95.6,96.0377222666523
-12.187,97.25,96.14980115837072
-12.187,97.25,96.47302432765918
-12.186,94.3,94.79411774288718
-12.183,96.95,96.18735736947632
-12.181,97.05,96.85967451125848
-12.181,97.4,96.9401476910453
-12.179,95.15,96.36214598963777
-12.175,92.0,94.68732679935151
-12.175,99.15,100.10697436055476
-12.173,97.25,95.3186322099717
-12.172,99.65,98.30575556017206
-12.168,96.30000000000001,97.14969474176763
-12.168,95.8,95.95685585081533
-12.168,95.15,95.17798936591319
-12.167,96.05,96.40080032407064
-12.165,96.2,96.6017787261393
-12.165,97.25,96.88536803771716
-12.162,96.75,97.14330392896639
-12.161,98.5,97.87740715445008
-12.16,97.6,97.04578539049216
-12.158,96.4,94.2129234375049
-12.157,98.35,97.53949383662373
-12.155,97.95,97.1922699965672
-12.155,92.85,93.5738363316253
-12.155,96.55000000000001,97.06735721258705
-12.154,94.9,95.18873504144732
-12.154,99.5,98.44203709483018
-12.146,97.75,97.64045036819381
-12.146,97.6,97.23739513499726
-12.144,93.5,93.92468323444093
-12.143,94.15,94.17855304595636
-12.142,97.4,95.38887623668198
-12.14,95.0,94.74326809238342
-12.14,97.30000000000001,96.47855127617404
-12.137,99.65,96.68902102327813
-12.136,94.3,94.46606920346784
-12.135,96.05,96.34417588004823
-12.134,96.0,94.45103590994954
-12.134,96.15,94.69544682406692
-12.134,96.80000000000001,96.86316582217373
-12.132,96.2,96.75826547494404
-12.13,97.4,97.09977572295143
-12.13,97.6,96.65889394470805
-12.127,99.69999999999999,99.77844509029852
-12.127,93.30000000000001,93.47878546203391
-12.127,96.95,96.23087656355744
-12.127,98.85,98.26080734886074
-12.124,99.65,99.98910395369916
-12.119,99.5,99.0275190661215
-12.119,98.05,97.8890865744922
-12.114,98.5,97.2654269292455
-12.113,100.0,98.97051383112593
-12.113,92.94999999999999,93.56733468341147
-12.113,94.65,94.51417232279388
-12.113,94.75,94.37243208957821
-12.109,97.45,96.8469991976267
-12.109,98.7,96.85776437662366
-12.108,97.4,97.34082720791505
-12.108,96.8,96.84725995821557
-12.107,91.1,94.0555479112414
-12.107,95.75,95.98726302072482
-12.106,97.85,96.81942230429061
-12.106,99.1,99.85149026355042
-12.104,97.95,97.3934231850555
-12.102,100.1,99.67701211438656
-12.102,92.45,94.66974150108481
-12.101,98.5,98.17377153946484
-12.101,95.80000000000001,96.8238345266687
-12.099,95.35,96.03133913397234
-12.098,95.15,95.67278630259462
-12.098,102.35,99.41228557495033
-12.097,96.25,95.91293964399588
-12.094,96.8,94.85426705256914
-12.094,96.9,96.78834116929445
-12.094,95.65,96.39313542268324
-12.094,97.8,98.84056831106103
-12.093,98.15,97.37867019726548
-12.093,100.44999999999999,98.66261663227336
-12.091,97.0,97.20516783012364
-12.091,97.5,96.41312436052351
-12.091,93.45,95.46825669826309
-12.089,96.9,94.5258159531161
-12.089,90.1,95.32008196970914
-12.088,96.45,96.71019325250305
-12.087,97.15,97.25776126415211
-12.087,96.44999999999999,94.26225006064634
-12.084,95.2,95.09131458904332
-12.084,96.94999999999999,96.90392988039387
-12.082,96.2,94.01792919173832
-12.082,97.35,96.77789254198254
-12.08,93.9,94.7411937541056
-12.08,97.75,97.34349080742805
-12.08,95.7,96.01395506555707
-12.079,97.4,94.9638808914618
-12.079,92.69999999999999,95.20611832302615
-12.079,95.2,94.06849536319578
-12.077,95.85,96.01304527788108
-12.077,94.94999999999999,96.37908540408685
-12.077,94.75,94.47835096842117
-12.077,98.25,97.27945473308426
-12.077,92.94999999999999,93.561606143744
-12.077,98.0,97.40003186650924
-12.075,95.7,94.2540016417053
-12.071,99.75,99.29689002745756
-12.071,90.7,95.60769240612274
-12.07,97.75,96.12289674098838
-12.069,94.4,94.99188552652201
-12.068,95.95,94.71946323997176
