负压_kPa,实际温度_°C,预测温度_°C
-16.852,106.3,119.20247566013983
-16.833,110.4,108.68849792356455
-16.833,102.85,109.8438551877559
-16.82,110.64999999999999,116.95513947346444
-16.808,101.75,108.27724756270544
-16.654,99.85,105.31389496314205
-16.474,101.05,108.25869548410826
-16.314,101.6,109.38607142067642
-16.194,96.44999999999999,102.49579738456701
-15.766,95.15,96.99684701156148
-15.455,97.7,104.88098460846119
-15.388,101.80000000000001,106.73187931472796
-15.342,101.75,107.90883726951844
-15.214,104.1,99.89879059603797
-15.198,96.25,96.85278035822701
-15.181,99.85,97.58450513844839
-15.18,94.05,91.85958456537757
-15.173,90.6,91.52453760479726
-15.161,100.69999999999999,104.60289871506947
-15.15,90.35,92.31225908582486
-15.139,96.05000000000001,99.1597060687117
-15.135,92.65,94.93657203232407
-15.032,115.85,123.06082352293335
-15.019,128.4,135.5677500136799
-15.018,107.25,112.65063382851018
-14.996,91.05000000000001,92.50751084013459
-14.994,91.5,92.38694926357734
-14.978,89.69999999999999,90.9141367768495
-14.968,87.85,89.48373300190629
-14.967,87.15,89.14330880620405
-14.938,87.75,86.76831879248459
-14.932,109.05,98.63358822511933
-14.927,86.94999999999999,86.73191655229326
-14.923,110.6,108.79105925593724
-14.908,112.4,106.03613401341757
-14.903,86.8,86.66746273945202
-14.899,99.30000000000001,99.4309922640752
-14.884,92.30000000000001,93.04694683790736
-14.884,86.69999999999999,86.82211732231129
-14.874,93.85,98.41135454587025
-14.871,108.6,112.26811171238903
-14.87,93.35,94.82256177847695
-14.869,86.94999999999999,87.82744769659487
-14.859,87.0,87.19148676186072
-14.847,124.4,113.97985535449615
-14.845,108.25,111.97989405914758
-14.839,103.2,111.56001389351215
-14.836,104.8,104.52842438237037
-14.835,87.65,88.69069042239913
-14.806,101.25,108.13395203611233
-14.717,97.4,102.249907512059
-14.705,95.94999999999999,96.33477795438978
-14.698,93.35,91.06471567633183
-14.696,89.9,87.99932727672842
-14.693,97.7,96.12129594586975
-14.689,95.65,98.57829693209533
-14.667,89.75,89.94477440876868
-14.659,88.9,90.49015706943165
-14.652,189.1,169.19230584050905
-14.646,90.85,93.84336131805607
-14.636,170.9,162.41421642297232
-14.634,95.1,92.20204291282678
-14.633,155.2,125.9415006108612
-14.632,90.25,87.89590216423508
-14.627,87.1,91.00259036464284
-14.625,91.1,92.05303746728875
-14.623,147.65,158.73694357194148
-14.622,98.2,97.03486789592306
-14.62,86.9,88.73613011513505
-14.62,87.05000000000001,86.99131255484056
-14.62,107.94999999999999,103.82397829691116
-14.616,115.95,126.64087171131543
-14.614,113.4,105.40788735936061
-14.611,91.3,89.6727068680693
-14.61,97.1,101.54958710579491
-14.608,113.2,110.2304762875892
-14.607,109.6,104.02961695522399
-14.606,90.3,91.42307402575649
-14.604,89.45,88.34241234365759
-14.597,89.15,91.99000889140599
-14.587,127.35000000000001,117.35800602931019
-14.583,115.6,110.01163994608322
-14.578,105.0,99.52170055178108
-14.576,88.25,89.15772803231513
-14.573,90.9,91.60306843116287
-14.572,119.85,110.69437276768413
-14.566,90.65,92.32401021183945
-14.563,96.45,94.70880852439126
-14.563,109.64999999999999,111.48846879320962
-14.563,88.80000000000001,90.43653583248188
-14.563,105.8,103.35230932019998
-14.562,89.6,90.22427960019844
-14.562,95.3,96.48808328180091
-14.561,92.05,89.75142454898013
-14.561,93.25,94.45663292072139
-14.559,90.2,91.34209150139098
-14.557,181.14999999999998,163.84483466607344
-14.554,96.95,98.3748124074558
-14.553,103.0,103.8147787824252
-14.55,90.15,90.44640603790559
-14.547,97.05,93.52424205284495
-14.543,90.35,91.67337802439503
-14.535,114.1,110.68008555930109
-14.535,140.85,148.49633821470678
-14.531,88.35,88.7234693356189
-14.531,92.0,91.07763228211721
-14.531,111.95,112.88511640321978
-14.525,107.05,107.70041901139156
-14.524,95.44999999999999,97.92202224380551
-14.52,90.6,90.40525332282662
-14.518,106.30000000000001,110.22391040984657
-14.516,107.85,101.32280817448125
-14.515,93.0,97.65644489449502
-14.515,97.55,99.16472503068525
-14.515,147.9,139.45875229681212
-14.515,118.5,112.52831957969451
-14.514,107.35,104.70797122925018
-14.511,94.75,93.99710145587892
-14.51,101.25,103.40643547937061
-14.51,96.9,96.06527491769799
-14.509,102.1,103.85167893577322
-14.508,102.0,99.74600108833032
-14.506,185.4,165.89783923698155
-14.506,103.1,103.02440939519332
-14.506,120.4,116.87468799876525
-14.506,135.35,124.18814763937579
-14.505,145.25,140.28860906158474
-14.503,116.19999999999999,115.67371886446666
-14.502,119.14999999999999,114.16604447656073
-14.501,96.05,97.36134591292979
-14.497,100.5,100.07029628705936
-14.495,102.15,104.54607909661972
-14.494,146.75,135.38729544387525
-14.494,101.35,98.52916221177647
-14.494,100.15,96.70569737057016
-14.492,100.1,99.60641111594435
-14.492,96.05,99.89518840905517
-14.49,93.3,94.22963999522811
-14.488,102.69999999999999,100.41621163082768
-14.487,165.9,155.28240412977144
-14.483,91.35,92.92502603526967
-14.483,90.15,91.42035404727564
-14.475,134.3,131.60110645858026
-14.473,101.8,103.79271420462256
-14.472,90.9,90.90574751677254
-14.472,100.15,100.82361297932812
-14.472,92.75,93.9626495201822
-14.472,109.9,112.51671357372729
-14.468,137.55,126.86165420974106
-14.468,103.5,98.94822515233783
-14.468,99.85,97.54434088878992
-14.468,94.5,93.78858051183249
-14.466,110.3,105.84916022929218
-14.465,95.4,95.1128888332965
-14.464,101.9,101.38625132930713
-14.464,116.3,109.24397145095196
-14.461,102.7,104.62062042765703
-14.46,91.9,94.8076688208558
-14.46,109.69999999999999,104.07448625465196
-14.46,114.15,112.59569902829747
-14.46,102.65,103.84282949193137
-14.46,136.2,130.26564392059814
-14.459,95.85,97.92144386659244
-14.459,97.9,94.81720695289751
-14.459,87.9,89.44786824616224
-14.457,92.44999999999999,94.58908449317828
-14.457,112.0,105.68506918387494
-14.457,108.7,103.72075350738864
-14.456,93.75,94.81988082048612
-14.456,100.25,100.18992141810612
-14.456,104.2,98.910618376766
-14.456,94.0,94.12008305650883
-14.456,97.35,98.41737108697629
-14.454,110.69999999999999,111.82207451158878
-14.452,86.15,87.67432932906382
-14.452,99.9,94.12248279419698
-14.452,112.19999999999999,112.51275760812536
-14.452,114.3,111.34051023978705
-14.452,94.4,95.46857613727025
-14.45,96.1,98.54592947849363
-14.45,87.75,89.81862795557984
-14.449,144.10000000000002,149.0828401558822
-14.447,95.4,99.33783840662407
-14.447,99.05000000000001,101.60447391430216
-14.447,127.5,107.82385821818184
-14.439,96.30000000000001,96.7948074134423
-14.436,93.35,94.71411072406131
-14.431,96.5,97.84585565224515
-14.43,118.15,122.33846862429132
-14.428,100.55,101.47819475667268
-14.427,93.3,92.26327314976918
-14.423,95.05000000000001,95.55212957785143
-14.422,146.35,158.86409356472197
-14.421,100.55,103.80677368327618
-14.42,92.65,95.19087624858547
-14.419,111.69999999999999,117.24048813697149
-14.419,96.19999999999999,94.74851778786122
-14.417,154.75,150.84053991166175
-14.417,99.0,103.65252066078988
-14.416,90.15,89.27114774950229
-14.415,96.45,97.27077414296407
-14.415,128.85000000000002,134.4260070651007
-14.413,121.5,127.98732670082386
-14.412,115.75,111.16286818740147
-14.41,114.85,112.20228329933667
-14.41,179.0,165.09419194679657
-14.409,170.1,124.98383946631625
-14.408,96.6,102.40318225998739
-14.404,103.05,98.48026649834618
-14.403,114.75,102.25473117583353
-14.403,87.0,89.86887189434948
-14.402,97.94999999999999,105.36550626946712
-14.402,95.4,95.04183897595712
-14.4,97.55,97.6861868548322
-14.397,110.8,110.63241882116044
-14.397,89.15,90.63100065035984
-14.397,121.19999999999999,122.5472892385002
-14.396,112.95,120.97572650847792
-14.394,116.85000000000001,112.30862426285407
-14.394,97.5,103.30149194439883
-14.393,117.85,114.83981308455039
-14.393,105.0,111.79429921274158
-14.393,119.75,111.6146885111946
-14.391,93.05,98.97797032512513
-14.391,99.85,115.62003739573578
-14.39,87.85,89.75437460806344
-14.386,102.15,102.31846818208615
-14.383,100.35,105.71364817457655
-14.383,91.6,93.24330383165413
-14.383,105.35,104.44948033861832
-14.383,122.7,140.72234049951012
-14.383,95.1,102.88443286040089
-14.383,104.7,100.22083418462074
-14.383,111.45,110.89077089691365
-14.382,99.45,106.00043678549159
-14.379,102.95,99.32746937800874
-14.379,106.3,104.504598374398
-14.378,101.6,99.35159871476283
-14.378,109.55,109.58169351117392
-14.377,106.0,102.88018343741416
-14.375,94.2,96.63387952919886
-14.367,97.75,99.88168335017225
-14.366,97.9,99.37683733695125
-14.365,99.35,97.82813800957571
-14.363,112.45,104.08787479263377
-14.361,104.35,103.95526672589969
-14.359,108.3,101.45691230032888
-14.359,92.2,93.17683081285747
-14.357,114.3,120.09973697607491
-14.357,124.9,118.77156363951889
-14.357,108.65,121.54766203325794
-14.356,105.4,109.74396574521921
-14.356,101.0,99.9608566461102
-14.356,122.75,117.88565484893317
-14.353,101.75,103.24845836428192
-14.353,102.25,102.90521484772408
-14.353,97.95,100.9279551392544
-14.353,118.15,119.42994212411915
-14.352,86.35,88.35529991007668
-14.351,103.15,100.76155973917079
-14.351,103.0,103.84570155305076
-14.349,106.0,101.472924497088
-14.349,99.45,101.75529934450837
-14.345,99.95,101.66710341289097
-14.345,113.5,112.80555523793771
-14.344,102.9,101.95112522899248
-14.344,103.9,117.83667456207638
-14.341,123.35,122.62684546976246
-14.341,85.9,87.20888802072999
-14.34,99.35,99.80965562787064
-14.338,86.05,86.44602748415825
-14.338,119.8,115.2965560779151
-14.338,117.3,122.09894492911904
-14.337,105.65,108.88288248846465
-14.335,89.3,89.75818385066206
-14.335,123.7,122.16805559839901
-14.335,92.25,88.89558345295868
-14.335,121.44999999999999,124.33923246704701
-14.334,86.45,88.54573684953037
-14.334,87.2,89.17922417240653
-14.334,103.75,103.8277501176999
-14.334,97.95,95.71587295339225
-14.334,92.95,94.06462052916663
-14.333,96.9,103.16945965861792
-14.333,100.65,103.81123283935379
-14.331,121.3,122.80047311093483
-14.33,101.15,108.6539055142897
-14.329,95.15,96.64046408158238
-14.329,100.80000000000001,101.81119419621719
-14.328,89.75,92.80285863759846
-14.328,113.75,122.04326680834286
-14.328,116.6,115.14926642743596
-14.327,106.5,110.0193163220448
-14.326,110.1,105.04236869347136
-14.325,99.4,96.71100727531352
-14.325,95.45,102.89822317209618
-14.325,109.4,108.59013638955048
-14.325,100.8,101.91123986996116
-14.325,113.35,111.19292706528884
-14.323,99.65,100.95608864676147
-14.323,89.85,89.29620741561945
-14.322,97.9,101.10082800373517
-14.321,96.9,97.91168772790321
-14.319,100.75,104.83385268713029
-14.319,91.4,93.40276765751268
-14.318,89.75,90.59269995608136
-14.318,95.5,89.71436851403472
-14.318,94.3,94.3472899895611
-14.318,113.0,112.4325358680376
-14.317,103.4,99.61302194803726
-14.316,129.25,119.57540284528837
-14.315,106.69999999999999,104.57119632783929
-14.315,95.6,94.6406597039884
-14.315,97.05000000000001,101.13880523226105
-14.314,91.65,92.32071370960097
-14.312,106.45,109.48056666757951
-14.311,106.1,103.7704725325744
-14.31,96.44999999999999,98.19864021008497
-14.31,96.35,96.88840844111205
-14.31,93.5,93.77869427085277
-14.31,89.8,91.03275556203957
-14.308,87.2,90.43612642805661
-14.308,116.8,114.59380915919071
-14.308,107.25,106.20171656697542
-14.308,98.80000000000001,102.83846095163318
-14.308,127.15,125.75830858461947
-14.307,96.1,93.12641336875494
-14.307,95.69999999999999,96.34359804072938
-14.307,106.1,104.11363822232764
-14.307,111.4,114.60498873885199
-14.307,99.80000000000001,99.98349101518193
-14.304,107.4,103.25154122678471
-14.303,118.94999999999999,114.01421456501363
-14.302,90.1,98.29002194181257
-14.3,119.4,113.67747108044024
-14.299,86.8,91.20308184872125
-14.299,102.44999999999999,102.57616327525356
-14.299,96.85,104.49743863290885
-14.299,106.4,106.11115109947832
-14.297,109.35,109.86574369471471
-14.297,104.1,103.30677567618768
-14.296,109.75,104.43895509164058
-14.295,108.45,109.85314200584712
-14.295,100.44999999999999,103.44062419304038
-14.293,87.45,92.43302088139036
-14.293,113.6,115.2380417132315
-14.293,108.69999999999999,109.92610024254404
-14.292,102.5,100.7274553970597
-14.292,93.0,101.62142032516788
-14.292,102.0,105.25644762299187
-14.289,120.45,116.32193350743988
-14.289,110.25,112.25593794574247
-14.289,117.75,106.55743801949717
-14.289,102.5,103.98237980660616
-14.288,88.6,92.61674521977467
-14.288,104.15,108.42143168943656
-14.288,88.0,93.68474725577859
-14.286,88.1,94.95889576297512
-14.286,93.85,90.46471651140536
-14.286,107.7,105.89899426757727
-14.286,91.80000000000001,92.60002880648007
-14.286,103.1,99.66743257596227
-14.285,106.05,102.74168479771872
-14.285,99.15,103.92525653126049
-14.285,89.3,92.15970519082887
-14.285,124.80000000000001,122.4527777481854
-14.285,95.15,98.07865308669733
-14.284,105.05000000000001,103.19318689480498
-14.282,120.9,112.1953112766828
-14.28,112.2,118.33008919989612
-14.28,107.55000000000001,108.65151123977522
-14.278,106.95,107.65811065141953
-14.277,111.0,102.69267753473031
-14.274,105.15,101.07035392436106
-14.273,93.1,93.81617953865573
-14.273,124.75,117.30209248992311
-14.272,102.55,101.46910930692651
-14.272,110.7,111.25496683398956
-14.27,87.65,89.19549579197961
-14.27,100.8,99.74689477951524
-14.269,124.35,115.6982661580361
-14.265,102.15,102.24507306403584
-14.265,108.4,112.8285779999857
-14.259,106.35,103.08591845747804
-14.253,116.05000000000001,117.02204736920264
-14.244,115.7,113.3159818401474
-14.242,106.44999999999999,100.89773487478024
-14.241,111.35,101.03724883546342
-14.241,101.65,99.83717223014153
-14.237,100.85,99.03872254904307
-14.237,105.19999999999999,102.61999134892389
-14.235,103.1,103.9739347134239
-14.223,117.1,110.6983474744172
-14.222,113.8,108.02308010433372
-14.221,116.2,115.38629038951767
