18#风箱温度,CO浓度_mg_m3
495.75,3598.09
492.5,3604.963
486.65,3588.325
486.25,3559.389
490.29999999999995,3566.623
493.3,3571.325
495.55,3494.285
494.55,3563.73
492.35,3567.347
490.8,3567.347
492.85,3559.751
494.3,3468.244
488.85,3365.162
488.54999999999995,3292.463
488.25,3300.419
487.45,3407.118
489.15,3450.882
487.9,3494.285
480.25,3457.031
479.95000000000005,3383.608
479.1,3331.163
475.0,3277.272
469.25,3323.568
470.5,3368.417
473.75,3350.333
471.1,3376.736
469.79999999999995,3327.546
471.3,3338.759
473.45,3272.931
478.5,3265.335
484.1,3403.139
487.8,3434.245
491.5,3426.287
494.3,3315.972
490.25,3311.632
486.5,3232.06
485.20000000000005,3234.954
482.95000000000005,3235.315
481.75,3308.377
485.35,3372.396
481.75,3368.779
482.0,3312.355
480.04999999999995,3312.355
476.15,3281.25
474.75,3292.463
475.85,3300.419
482.8,3353.588
484.54999999999995,3292.101
481.0,3327.546
485.15,3368.417
483.9,3489.945
483.1,3504.774
477.5,3536.242
474.8,3571.325
472.15,3567.347
465.29999999999995,3627.387
468.1,3631.366
473.9,3509.838
476.15,3289.93
476.85,3162.977
478.79999999999995,3135.851
483.4,3109.809
483.85,3109.447
486.0,3127.894
485.6,3154.297
484.8,3223.38
490.7,3238.571
494.65,3269.314
495.9,3288.484
492.70000000000005,3288.846
491.54999999999995,3269.314
491.3,3343.099
492.35,3343.822
493.25,3269.676
490.95,3162.254
488.95,3181.785
489.9,3162.977
490.65,3216.146
490.5,3158.999
491.85,3135.127
490.75,3094.618
489.45,3075.449
491.1,3006.004
496.79999999999995,3028.429
502.9,3010.344
488.2,3055.917
505.20000000000005,3513.455
504.6,3335.142
509.4,3272.931
508.5,3304.037
510.15,3353.588
503.0,3350.333
497.6,3395.544
499.85,3399.523
501.25,3402.778
497.6,3335.142
496.6,3338.759
497.95,3323.568
499.95000000000005,3284.867
496.75,3312.355
491.05,3319.951
489.4,3331.163
487.0,3368.417
486.25,3308.377
486.35,3265.335
485.4,3250.145
485.5,3284.867
485.65,3284.867
486.9,3331.163
484.15,3338.759
489.85,3391.927
488.55,3475.477
491.79999999999995,3434.245
489.65,3418.692
472.6,3351.418
471.85,3300.419
480.65,3250.145
479.5,3113.426
477.35,3063.513
477.15,3002.749
479.3,3220.125
479.5,3193.359
478.9,3189.743
480.15,3197.338
480.9,3265.335
482.4,3284.505
484.85,3338.759
487.1,3407.118
491.54999999999995,3386.502
492.0,3391.927
490.9,3357.567
488.95,3387.949
485.04999999999995,3350.333
477.85,3297.888
473.15,3368.417
476.0,3396.629
473.75,3407.118
476.65,3395.544
480.15,3368.417
477.6,3426.649
476.2,3582.537
475.45,3654.876
476.65,3716.725
479.6,3696.832
482.45,3654.876
476.35,3666.088
471.25,3582.537
473.25,3604.963
476.6,3544.199
474.79999999999995,3465.35
479.75,3475.839
482.1,3437.5
486.95,3483.073
490.25,3532.625
491.8,3594.473
486.3,3608.579
485.55,3697.193
485.25,3841.146
482.3,3969.908
484.6,3951.823
476.2,3921.441
470.29999999999995,3956.163
472.5,3997.396
481.25,3973.886
484.35,3967.014
487.5,3996.672
493.45000000000005,4062.5
497.75,4020.182
503.9,4008.247
514.9000000000001,3977.503
516.2,3917.463
509.5,3913.846
502.6,3966.291
499.79999999999995,3924.696
496.55,3898.655
497.65,3902.272
500.6,3780.02
501.2,3779.659
501.95,3692.853
498.75,3681.279
496.54999999999995,3734.447
484.7,3757.234
490.95000000000005,3711.299
494.4,2869.647
492.70000000000005,2157.842
484.5,3598.09
488.5,3658.493
497.25,3540.22
498.85,3475.839
495.85,3438.223
496.1,3505.859
497.3,3563.006
498.0,3567.347
500.95,3486.69
501.15,3540.22
501.9,3517.433
500.0,3525.752
496.1,3521.05
496.6,3536.242
493.85,3479.456
490.4,3376.013
487.75,3323.568
482.6,3323.568
482.1,3305.122
484.54999999999995,3418.692
487.70000000000005,3475.839
489.7,3449.436
495.75,3475.839
493.70000000000005,3501.881
492.3,3441.84
484.1,3464.989
478.45000000000005,3438.223
482.65,3453.415
487.55,3387.587
493.29999999999995,3276.91
495.7,3308.015
496.0,3323.568
498.85,3399.523
500.25,3453.415
502.25,3556.135
503.95,3623.77
500.70000000000005,3559.751
496.25,3601.346
488.1,3540.582
486.5,3505.859
482.95,3563.73
490.15,3555.411
495.9,3517.433
500.7,3498.264
503.8,3509.838
500.85,3574.942
503.75,3604.963
504.0,3662.471
501.45000000000005,3734.447
499.95,3730.469
496.25,3708.044
496.0,3646.557
490.0,3708.767
490.7,3638.961
496.1,3631.366
497.55,3708.044
495.9,3715.639
498.1,3848.38
497.05,3761.213
494.0,3734.447
489.35,3799.913
483.5,3768.084
487.2,3787.977
493.54999999999995,3756.872
495.0,3742.043
497.45000000000005,3783.999
497.0,3730.107
498.1,3773.148
498.75,3756.872
496.75,3749.277
497.0,3740.596
496.65,3830.295
494.75,3859.23
494.75,3829.933
495.5,3806.062
494.2,3855.975
487.95,3875.145
492.6,3897.931
495.25,3890.335
496.54999999999995,3852.358
498.5,3890.335
496.2,4031.756
498.2,4122.541
497.15,4225.26
490.4,4255.642
466.05,4343.171
456.85,4325.087
449.65,4416.233
451.6,4415.509
453.20000000000005,4397.063
458.7,4339.916
447.3,4271.195
434.7,4621.311
448.95000000000005,4652.054
460.2,4518.229
469.29999999999995,4321.108
467.75,4221.282
470.75,4122.541
477.3,4015.842
478.79999999999995,3940.611
480.25,3951.823
482.4,3944.227
489.3,3947.483
488.45000000000005,3985.46
484.6,3955.802
486.75,4149.306
496.0,4114.945
499.75,4070.096
504.04999999999995,3955.802
501.0,3932.292
496.95000000000005,3928.675
496.65,3866.826
498.5,3871.166
502.85,3844.401
506.15,3875.145
506.0,3783.999
504.45,3813.658
503.0,3737.703
503.3,3704.427
504.90000000000003,3642.94
506.1,3619.792
503.55,3497.902
501.1,3556.135
500.4,3582.537
501.05,3574.581
501.79999999999995,3658.493
500.3,3696.832
498.4,3704.427
498.65,3704.789
494.4,3646.919
495.1,3522.497
495.2,3426.287
475.6,3315.972
474.95,3276.91
479.2,3220.486
483.29999999999995,3168.764
487.8,3254.123
493.35,3265.335
497.04999999999995,3296.441
496.7,3399.161
497.35,3566.985
496.85,3696.832
496.95000000000005,3818.359
497.55,3863.209
494.29999999999995,3841.146
478.65,3814.381
474.8,3756.872
479.85,3685.257
486.9,3548.177
488.9,3460.648
492.95000000000005,3453.053
495.5,3429.905
495.75,3407.118
498.15,3426.287
500.70000000000005,3464.989
500.65,3567.347
497.79999999999995,3544.199
500.04999999999995,3547.815
500.95,3524.305
497.6,3418.692
496.8,3426.287
498.2,3486.69
499.85,3509.115
501.6,3559.751
495.7,3445.819
491.8,3445.819
492.6,3364.8
492.65,3265.335
493.05,3338.759
496.25,3372.396
497.6,3350.333
498.29999999999995,3250.145
499.20000000000005,3246.528
500.75,3300.419
499.65,3418.692
502.3,3445.819
503.5,3509.838
499.75,3612.196
499.35,3704.427
499.75,3745.298
496.45,3749.277
485.75,3685.257
481.4,3631.004
484.70000000000005,3594.112
486.2,3589.048
489.25,3594.112
489.25,3623.77
488.8,3776.403
491.65,3866.826
491.45,3848.018
487.75,3841.146
486.6,3817.274
487.15,3726.852
488.0,3666.088
484.65,3582.537
487.95000000000005,3586.516
492.3,3483.073
490.45000000000005,3521.05
494.4,3438.947
496.4,3379.992
496.4,3304.037
494.04999999999995,3272.931
496.85,3250.145
500.65,3235.315
499.85,3272.931
495.7,3378.906
495.25,3354.311
494.0,3353.588
491.1,3361.183
491.25,3391.204
493.70000000000005,3383.608
494.9,3479.456
482.1,3578.921
470.85,3666.088
469.5,3677.662
469.0,3692.853
472.1,3795.573
473.70000000000005,3806.785
471.85,3756.872
475.8,3806.785
477.15,3811.126
479.7,3818.359
480.7,3806.785
481.05,3726.852
478.15,3604.963
475.1,3593.75
481.9,3501.881
486.15,3475.839
489.0,3517.433
492.4,3563.73
489.79999999999995,3574.942
489.95,3634.983
490.35,3601.346
481.35,3556.135
467.6,3460.648
467.5,3426.287
472.4,3387.587
478.20000000000005,3399.161
480.1,3417.969
475.5,3399.161
475.35,3376.736
476.70000000000005,2998.77
475.1,782.697
479.55,2994.792
483.1,3231.699
483.7,3231.699
480.15,3276.91
479.15,3364.077
484.4,3429.905
486.79999999999995,3460.648
486.35,3555.049
485.35,3525.029
488.85,3552.517
489.4,3555.411
485.55,3520.327
484.95,3540.22
487.15,3483.073
487.29999999999995,3456.669
489.65,3414.713
491.3,3423.394
490.45,3468.605
490.3,3441.117
489.5,3342.737
492.45,3308.015
492.5,3276.91
490.95,3220.486
493.1,3201.678
495.9,3200.955
499.15,3234.592
495.8,3169.85
493.54999999999995,3204.933
493.75,3342.737
492.6,3379.992
492.05,3426.287
494.75,3528.646
493.75,3631.366
486.9,3642.94
484.95,3704.789
462.5,3688.513
462.75,3685.619
468.9,3666.088
468.75,3638.961
475.7,3594.112
475.75,3574.581
472.75,3493.562
475.9,3449.074
478.85,3364.8
481.75,3315.972
480.1,3269.314
479.15,3308.015
476.45000000000005,3323.568
477.6,3354.311
481.7,3395.182
485.5,3445.819
487.65,3509.838
485.0,3483.073
482.35,3441.84
484.15,3445.457
481.4,3407.118
478.25,3433.883
479.25,3399.161
482.45,3413.267
482.9,3376.013
482.29999999999995,3434.245
481.5,3544.199
484.25,3536.242
485.4,3634.621
487.35,3627.387
484.3,3681.279
479.3,3627.387
472.5,3646.557
472.9,3559.751
472.75,3479.456
477.05,3418.692
484.0,3376.013
487.5,3474.031
490.35,3528.646
490.65,3471.861
488.6,3666.088
487.05,3936.994
487.05,3973.886
490.45000000000005,3696.832
493.85,3680.917
493.70000000000005,3700.449
497.2,3696.832
494.8,3726.852
494.5,3715.639
500.35,3692.853
496.15,3799.19
501.05,3658.131
505.25,3726.852
504.05,3726.852
504.25,3745.298
507.6,3741.681
510.0,3604.601
511.15,3535.518
514.1,3547.815
515.55,3520.689
515.95,3525.029
514.15,3574.942
510.4,3631.366
510.1,3733.724
512.7,3776.403
510.8,3811.126
512.45,3650.897
515.2,3722.873
514.2,3670.067
512.3,3708.767
514.35,3745.298
514.7,3756.872
511.95,3719.618
501.85,3689.236
497.95000000000005,3638.961
497.25,3658.493
497.65,3563.006
498.79999999999995,3567.347
501.7,3598.09
503.1,3571.325
501.95,3634.983
501.8,3627.387
497.75,3658.493
496.15,3738.064
498.95000000000005,3737.703
502.1,3682.002
498.6,3735.894
492.95,3677.662
489.4,3730.107
488.45,3726.852
490.85,3689.236
489.04999999999995,3640.046
486.45,3574.942
491.15,3529.369
492.9,3604.239
493.55,3574.942
496.0,3654.152
491.9,3661.748
495.70000000000005,3715.278
492.5,3715.278
489.45000000000005,3693.215
486.45000000000005,3619.43
479.55,3650.897
479.55,3616.175
484.5,3586.516
490.35,3509.115
492.4,3406.756
492.35,3338.759
488.85,3212.891
487.25,3292.463
492.35,3323.568
497.25,3708.044
498.85,3594.112
495.04999999999995,3472.584
483.45000000000005,3406.756
470.79999999999995,3464.989
480.0,3535.88
487.6,3578.921
492.6,3601.346
496.3,3722.873
497.05,3725.767
497.1,3776.042
498.75,3852.358
501.3,3897.931
501.25,3920.356
500.75,3890.335
505.55,3772.063
503.75,3726.852
498.35,3662.471
499.2,3556.135
500.9,3567.347
503.45,3517.433
507.4,3494.285
505.75,3464.989
502.45,3437.5
497.65,3471.861
494.9,3441.84
494.29999999999995,3445.457
489.65,3509.838
489.7,3627.387
490.0,3601.346
488.95000000000005,3654.876
490.54999999999995,3616.175
490.0,3594.112
480.95,3654.876
481.04999999999995,3700.449
484.1,3646.557
482.4,3694.662
486.79999999999995,3677.662
492.04999999999995,3627.387
490.75,3517.433
491.7,3456.669
489.75,3350.333
488.3,3284.505
486.85,3209.997
486.45,3166.594
487.79999999999995,3158.999
488.0,3292.101
485.0,3383.608
484.95,3559.751
486.65,3917.463
486.79999999999995,4232.856
487.0,4358.724
491.85,3921.441
494.55,3673.683
496.75,3649.812
495.4,3623.77
494.45,3540.22
491.25,3518.88
492.85,3498.264
491.7,3453.053
488.8,3354.311
489.75,3300.419
491.65,3280.527
493.1,3228.082
495.70000000000005,3367.694
499.0,3471.861
496.65,3556.135
497.35,3551.794
495.65,3654.152
494.55,3726.852
495.35,3586.516
493.4,3689.236
487.5,3642.94
491.4,3726.128
491.25,3715.639
492.70000000000005,3662.471
486.3,3612.196
483.25,3513.455
482.5,3433.883
485.20000000000005,3372.396
486.1,3414.713
485.35,3779.659
486.2,3673.683
467.6,4126.157
461.4,4446.253
471.2,4471.933
476.6,4597.801
478.3,4553.313
481.1,4557.292
489.25,4648.076
493.9,4385.489
489.9,3509.115
486.95,3551.794
489.35,3501.519
488.5,3288.846
489.85,3181.785
489.45,1586.372
489.15,2424.045
489.55,3204.21
487.55,3301.867
477.75,3311.632
467.8,3536.242
465.5,3238.571
471.15,3238.571
479.20000000000005,3229.167
482.29999999999995,3105.107
484.5,3060.619
486.79999999999995,3017.216
489.95,3342.737
482.0,3201.678
468.8,2717.737
468.35,2573.785
469.5,2777.416
474.29999999999995,2759.693
483.05,2758.247
486.6,2758.97
482.7,2785.373
480.35,2754.992
479.1,2776.331
480.05,2758.97
479.6,2781.756
488.20000000000005,2808.883
500.65,2910.518
510.75,2991.175
509.20000000000005,2899.667
516.45,2892.433
521.65,2781.395
522.25,2903.284
521.95,3010.344
520.45,3006.004
507.25,2980.324
499.85,2991.537
494.20000000000005,2994.792
492.2,3083.044
491.35,2660.229
488.1,2533.999
484.95,2511.213
483.3,2378.472
482.4,2493.128
477.75,2618.635
462.25,2705.802
417.25,3272.931
372.2,3959.419
356.95,4521.846
340.75,4766.71
357.5,4937.066
389.79999999999995,4552.59
408.5,3866.826
415.75,3497.902
429.1,3379.992
443.7,3254.123
455.5,3177.807
465.2,3170.573
472.5,3135.127
478.65,3155.382
481.6,3200.955
485.2,3280.527
486.2,3315.611
485.70000000000005,3346.354
485.04999999999995,3311.632
477.9,3288.846
475.85,3231.699
477.5,3228.082
482.29999999999995,3216.869
483.85,3127.532
484.0,3101.852
484.1,3116.681
488.85,3148.148
488.45,3169.85
488.0,3094.618
488.6,3116.681
489.45000000000005,3127.532
492.55,3189.743
492.9,2884.115
489.9,2720.269
490.25,2819.734
488.79999999999995,2945.963
488.7,3086.661
487.70000000000005,3135.851
489.95,3101.852
489.35,3223.38
488.0,3319.951
488.15,3402.778
490.45000000000005,3418.692
489.65,3411.097
487.75,3497.179
487.4,3616.175
489.4,3707.682
489.85,3661.748
488.25,3426.287
488.5,3354.311
486.4,3231.699
483.35,3231.699
484.45000000000005,3170.935
488.55,3098.597
495.75,3113.426
353.65,2994.792
381.1,2777.778
416.20000000000005,2758.97
443.75,2812.862
457.9,2918.475
466.54999999999995,2915.22
468.05,3032.769
463.1,3040.726
462.54999999999995,3212.529
470.55,3224.103
477.75,3319.951
478.04999999999995,3486.69
476.75,3917.463
481.8,3501.881
482.3,3250.145
473.75,3193.359
472.45000000000005,3170.573
475.5,3242.188
477.85,3257.74
479.95000000000005,3288.846
485.4,3345.993
486.25,3311.632
488.85,3280.527
486.4,3272.931
482.45000000000005,3250.145
479.75,3312.355
483.6,3327.546
486.05,3246.528
485.55,3224.465
486.3,3127.532
484.65,3127.532
486.75,3117.043
489.85,3118.49
492.35,3162.977
491.2,3177.084
492.65,3147.063
494.45,3174.19
498.6,3189.743
503.8,3131.51
507.54999999999995,3138.021
510.8,3193.721
511.95000000000005,3276.91
504.54999999999995,3323.568
504.05,3319.951
499.05,3383.608
491.1,3342.737
489.55,3356.481
483.35,3387.587
475.8,3368.417
474.45,3304.037
469.0,3280.165
466.55,3193.721
466.15,3124.638
466.70000000000005,2982.494
472.65,2843.244
477.15,2714.12
478.65,2683.015
481.65,2618.635
483.75,2629.123
486.95,2717.737
486.05,2839.265
486.25,2883.753
474.65,2895.689
470.65,2769.821
476.9,2725.333
476.45,2713.397
477.15,2671.441
474.25,2477.937
467.79999999999995,2375.217
481.54999999999995,2466.363
479.65,2408.492
494.79999999999995,2396.557
500.85,2686.632
489.05,2792.607
488.65,2515.191
481.35,2584.274
462.75,2663.846
460.45,2754.992
465.5,2714.12
468.25,2761.502
473.29999999999995,3017.94
482.3,3441.479
491.6,3650.897
490.70000000000005,3818.721
482.1,3798.828
470.6,3944.227
468.15,4153.646
439.5,4450.593
399.75,4674.479
369.1,5120.082
340.4,5349.03
315.2,5360.243
303.1,5222.801
298.05,4934.172
335.2,4727.286
381.55,4449.147
413.15,4144.965
428.9,3858.869
445.45000000000005,3670.067
455.35,3634.983
465.05,3590.133
464.29999999999995,3563.006
466.85,3610.026
476.3,3567.347
484.70000000000005,3619.792
482.55,3623.047
480.35,3563.73
485.20000000000005,3687.066
486.15,3833.912
488.35,3913.122
490.55,3840.784
492.25,3932.653
496.0,3969.546
495.5,3947.483
490.1,4039.352
488.95,4042.969
493.75,4054.905
482.05,4126.519
452.05,4118.562
449.8,4105.903
461.6,4172.454
471.9,4031.756
481.45000000000005,3929.037
492.2,3852.358
491.4,3799.19
488.25,3712.023
486.95,3696.832
486.4,3662.471
487.29999999999995,3669.343
489.05,3715.639
492.6,3772.063
501.1,3753.617
497.0,3712.385
493.8,3662.471
487.75,3719.618
486.29999999999995,3844.401
488.85,3897.57
493.79999999999995,3844.401
495.0,3776.042
496.45000000000005,3673.683
493.5,3563.73
494.0,3461.01
494.6,3586.516
488.85,2965.495
485.8,1292.318
483.25,3468.244
482.45,3677.662
492.55,3673.683
492.35,3752.894
490.6,3731.554
492.65,3708.044
488.95,3712.385
491.6,3760.489
491.55,3760.489
493.95,3692.853
490.85,3726.852
484.45,3754.34
486.05,3780.02
487.70000000000005,3795.573
489.65,3829.933
492.35,3956.163
489.75,4004.268
492.25,4106.988
490.25,4096.499
487.4,4050.564
487.25,3981.481
491.45,3940.611
495.1,3737.703
496.6,3794.85
492.2,3772.425
488.15,3688.151
488.25,3692.853
488.5,3760.489
490.7,3897.931
492.95000000000005,3966.652
492.1,4066.479
493.04999999999995,4252.025
491.75,4368.851
492.4,4412.254
487.20000000000005,4411.892
479.95,4377.894
475.0,4266.855
471.6,4217.665
474.9,4099.392
480.1,4088.18
487.79999999999995,4053.458
489.45,3943.504
493.05,3929.037
488.70000000000005,3875.145
488.1,3833.912
493.4,3885.634
495.15,4035.373
487.9,4019.821
493.75,3973.886
491.15,4035.373
488.85,4000.651
489.29999999999995,3885.995
487.25,3969.546
487.04999999999995,3996.311
487.65,4008.608
486.54999999999995,3886.719
488.15,3948.206
489.7,3882.74
488.75,3802.445
485.4,3782.914
486.45,3658.493
487.6,3703.704
484.65,3799.913
483.54999999999995,3772.063
486.25,3855.614
487.3,3897.931
490.2,3901.91
487.04999999999995,3736.618
489.8,3996.672
489.25,4099.754
488.4,3897.931
489.5,3764.468
494.6,3744.936
495.04999999999995,3704.427
492.04999999999995,3659.578
493.8,3654.152
495.15,3619.792
492.3,3634.983
487.35,3566.985
