负压_kPa,实际温度_°C,预测温度_°C
-14.833,189.15,176.78684002671014
-14.827,143.05,141.15162930780082
-14.826,162.05,155.13942949032844
-14.826,102.2,114.10138770193598
-14.824,110.55,112.44342395958283
-14.824,180.2,185.4474723716686
-14.82,157.05,175.75442055262658
-14.819,164.2,158.92346048384996
-14.819,111.45,114.36417245869056
-14.819,155.39999999999998,153.80619529913045
-14.816,152.05,142.78197934779774
-14.813,142.8,145.31087097005874
-14.812,111.55000000000001,116.91275822339607
-14.811,143.4,153.4678171090342
-14.808,133.7,149.3442408743393
-14.807,138.60000000000002,144.51080839549627
-14.804,147.45,148.6471562761687
-14.803,165.89999999999998,173.50849075849206
-14.799,125.1,142.78279676850624
-14.789,159.75,155.74470568997077
-14.782,146.5,154.59248735395252
-14.779,117.15,132.71765280448645
-14.771,186.7,186.89333043012383
-14.761,150.55,153.2685586802825
-14.751,151.95,153.9811736254057
-14.74,151.05,154.79243940846757
-14.718,170.0,208.41426587808354
-14.684,138.39999999999998,133.43458306158448
-14.679,121.9,129.36388559179642
-14.676,125.05,125.48158111190477
-14.673,125.35,123.33482452090355
-14.669,159.14999999999998,142.37019956441918
-14.642,161.85,159.7589442277355
-14.637,122.3,133.6556369232467
-14.636,115.0,113.25076656930852
-14.633,126.6,132.1081752833937
-14.633,112.05,119.18371892824771
-14.631,119.8,124.18605870539852
-14.629,128.75,128.94095262402652
-14.625,158.35000000000002,161.73289277033473
-14.624,111.19999999999999,140.53804307638907
-14.623,170.85000000000002,166.42482045466366
-14.617,175.25,168.43421760894316
-14.61,137.3,149.20054462739574
-14.605,126.35,128.0815906940123
-14.602,114.85,125.72963398760626
-14.599,128.25,130.8580943377498
-14.598,117.44999999999999,127.97132749176154
-14.591,146.8,148.9117054977945
-14.59,116.05000000000001,124.61660377567749
-14.588,119.3,136.79471837983135
-14.587,136.05,122.04665588393955
-14.586,197.10000000000002,184.09770798949327
-14.586,196.10000000000002,199.32105150908387
-14.586,168.95,170.94346159670312
-14.586,131.75,126.66902088839885
-14.581,126.8,134.58026835070947
-14.579,126.75,122.28271476561834
-14.576,188.0,190.88863318389846
-14.576,138.05,133.91740465438568
-14.575,119.95,119.74024057287785
-14.574,126.9,119.78345692564707
-14.572,160.25,161.22702885873002
-14.572,271.15,245.49947663829676
-14.572,160.85000000000002,157.32437815264592
-14.572,137.35,128.18299674469796
-14.571,113.85,117.72328666136485
-14.569,125.7,122.55057648217641
-14.569,147.05,142.93026267382515
-14.569,131.5,137.7619220241701
-14.568,136.89999999999998,128.0980823356306
-14.567,161.60000000000002,152.3128878467812
-14.564,137.14999999999998,131.68514319634465
-14.563,158.45,154.74831942062653
-14.562,118.75,124.13526941575822
-14.562,113.0,119.84802530432708
-14.561,160.95,163.84191077941807
-14.561,220.65,242.42288193796816
-14.558,188.6,193.34127394781376
-14.558,128.4,139.1969214908674
-14.558,140.25,148.8785857701618
-14.557,155.4,152.18288482478115
-14.553,207.75,196.90231721425454
-14.553,146.0,151.91279717238564
-14.553,134.14999999999998,132.81705942947082
-14.552,139.0,146.2859016594298
-14.55,249.65,204.45654036016623
-14.549,125.44999999999999,130.73547160876035
-14.549,117.44999999999999,132.31429958439983
-14.549,146.7,150.4119673906536
-14.546,135.2,142.14023188848032
-14.545,123.55,121.3534830807117
-14.544,155.75,158.0320967567199
-14.543,123.1,126.18667204011115
-14.543,131.8,134.56945697728509
-14.542,135.3,141.11650848510922
-14.542,135.3,140.9841053737809
-14.541,128.35,133.90378896684652
-14.541,174.0,185.32159489523463
-14.538,141.64999999999998,142.11365895107426
-14.538,216.8,199.88849399974498
-14.537,221.0,204.63280456869782
-14.535,121.55,128.70294815636709
-14.535,138.35000000000002,139.59262413103428
-14.535,117.1,118.79127452722791
-14.532,133.10000000000002,148.54876810467047
-14.53,138.5,144.3091593574454
-14.53,206.89999999999998,169.65265321284215
-14.53,115.69999999999999,119.61286619835926
-14.528,145.0,153.32490656204465
-14.526,208.1,210.7644510199953
-14.526,235.2,190.09635840271608
-14.524,134.85,137.94625573719793
-14.523,127.19999999999999,142.2903506595231
-14.522,130.64999999999998,135.34694471466406
-14.518,122.75,125.82007556392112
-14.516,128.5,131.70823631525582
-14.512,182.9,164.5367487003759
-14.511,133.35,136.0327218280184
-14.511,191.55,164.1827364996945
-14.509,154.05,153.13514277061648
-14.508,142.25,152.0547127906803
-14.508,144.75,152.12748296992254
-14.506,122.80000000000001,119.63831715282724
-14.506,158.05,155.69969986153296
-14.504,145.4,144.58771079292447
-14.5,170.10000000000002,154.76929876925414
-14.5,124.9,132.43011994213055
-14.497,164.7,167.07526332239726
-14.496,173.14999999999998,160.47276209720323
-14.496,191.55,183.13801231965667
-14.496,215.0,204.10162014427115
-14.494,208.39999999999998,201.46319010023316
-14.493,175.8,173.512067427506
-14.492,248.2,235.01938615761745
-14.49,177.0,164.23272467760006
-14.49,170.35,168.4206116274041
-14.49,122.19999999999999,126.6853561999363
-14.489,185.2,188.42204064784707
-14.489,185.05,181.72801290019407
-14.488,179.60000000000002,183.51409060524412
-14.488,116.75,118.55121295210357
-14.487,164.2,167.9144139709588
-14.487,189.7,182.5146727118179
-14.487,123.94999999999999,124.36544731845962
-14.485,107.95,118.25996584208191
-14.485,138.5,137.3638067879104
-14.485,201.75,190.98681891395182
-14.483,107.6,113.60928430229957
-14.483,186.05,181.42706583177727
-14.483,123.1,126.71027930670279
-14.482,179.05,176.9064649818935
-14.481,216.05,231.2795711251773
-14.481,174.8,170.59989630978356
-14.481,118.80000000000001,117.12196344402655
-14.479,120.44999999999999,133.45277614218557
-14.479,183.05,190.2165553371889
-14.478,218.3,200.95444946963548
-14.478,126.80000000000001,123.16198236666881
-14.478,188.15,187.29463346118845
-14.478,158.1,154.9860836587999
-14.477,158.25,153.37760489500175
-14.477,159.60000000000002,158.90734041313894
-14.477,200.45,189.61609773046035
-14.475,170.25,137.29975687403913
-14.475,184.9,181.1157990411139
-14.475,103.85,113.55746890574429
-14.475,104.8,113.57187322550071
-14.475,126.15,128.37170179501544
-14.474,131.7,136.82518246428467
-14.474,131.8,129.35279296739574
-14.474,129.75,148.44261877113047
-14.474,101.65,115.46135905665705
-14.474,144.4,144.23643438189634
-14.474,171.45,188.9547287969189
-14.474,176.5,173.5959359370967
-14.474,194.89999999999998,174.1246749953641
-14.473,183.55,181.22588470584174
-14.473,146.35000000000002,146.65750574453398
-14.471,105.6,113.24336480151334
-14.471,147.7,149.95314738302122
-14.471,153.2,157.79722440813745
-14.471,179.75,183.20062210731135
-14.471,164.85,149.04368925789547
-14.47,205.05,193.92156058947575
-14.47,156.25,153.07647408405617
-14.47,113.7,115.64824996554125
-14.47,109.4,110.97149380370512
-14.469,104.1,114.95096228031296
-14.468,107.1,113.45360506063133
-14.468,135.65,136.83989428140285
-14.467,163.0,163.55782193881575
-14.467,109.95,114.53769040254042
-14.467,147.8,152.98414264508733
-14.466,184.9,173.77336748204445
-14.466,140.3,145.96259558238273
-14.466,140.6,137.52616219854707
-14.464,102.65,115.7300964134464
-14.464,144.1,134.46278894583997
-14.464,161.60000000000002,145.8476717883483
-14.464,191.0,188.06126572798755
-14.464,197.55,188.6569223510587
-14.464,106.45,111.11805835231432
-14.463,161.85,172.91776513850726
-14.463,133.6,140.59197839093648
-14.463,166.1,171.88957047163635
-14.463,133.8,143.38030811123542
-14.463,114.30000000000001,116.92776013830611
-14.462,101.3,115.40892591631328
-14.462,179.1,176.05443074455528
-14.46,141.45,134.23040134661412
-14.46,191.45,183.50731179097556
-14.459,178.5,183.97077042141075
-14.459,152.9,138.5076289828255
-14.459,101.55000000000001,116.02650324344232
-14.457,193.6,183.38612930647324
-14.457,196.7,191.4011292751456
-14.457,133.64999999999998,136.86083168183663
-14.457,135.8,138.06341538463835
-14.457,99.4,115.45097061996019
-14.457,145.85000000000002,148.7405626496456
-14.456,220.89999999999998,206.78826230094552
-14.456,152.2,164.83712521333194
-14.456,110.8,114.26572192993358
-14.455,219.8,242.32415613811418
-14.455,116.25,123.29678669026818
-14.453,123.69999999999999,133.32478039419712
-14.452,204.39999999999998,203.787594453162
-14.452,156.1,145.5201542508244
-14.452,125.7,130.92061720941393
-14.452,137.25,142.38846025424704
-14.452,157.7,148.9575024473699
-14.451,113.6,118.78478116532442
-14.45,171.45,175.257642874098
-14.45,179.0,164.60291543756063
-14.449,110.25,114.45182314388998
-14.449,105.9,114.95814615733214
-14.449,167.65,164.17831728065477
-14.448,158.7,171.26974467562073
-14.448,146.0,145.63177878285467
-14.448,154.4,151.19360732400472
-14.448,156.45,152.59913782795323
-14.448,121.1,128.2488038747295
-14.448,107.05,114.05661036276923
-14.447,111.25,114.9443631215265
-14.447,131.89999999999998,138.21433142004412
-14.445,194.5,187.14124882003426
-14.444,124.80000000000001,127.22733591676914
-14.444,148.39999999999998,146.4759271326988
-14.444,143.25,152.8416738993619
-14.444,106.6,117.72140717246309
-14.444,164.0,155.8328746541112
-14.443,118.4,121.24699872837219
-14.441,192.39999999999998,191.91956469927075
-14.441,116.35,125.15089650612843
-14.44,150.0,150.08075962026376
-14.44,108.05,130.00252118200135
-14.44,138.15,151.37946897030943
-14.44,146.2,151.61762261800072
-14.44,139.8,143.24102375152682
-14.44,141.85,149.86411194820215
-14.44,147.85000000000002,146.23520164965373
-14.44,166.5,162.45944488969448
-14.44,167.1,160.74541912396833
-14.44,175.2,184.71637890295642
-14.438,136.64999999999998,132.761581376555
-14.438,107.7,113.45732958469328
-14.438,150.95,152.1925807281249
-14.438,121.85,124.37428406995495
-14.438,135.9,146.37071810345668
-14.437,117.85,132.99025084651018
-14.437,161.2,154.85675869399697
-14.437,129.45,132.69306273549773
-14.437,151.2,145.5760935925027
-14.437,139.25,132.6109081850574
-14.437,175.3,157.34864809610542
-14.436,164.55,154.45660864992672
-14.436,124.4,127.85988211158906
-14.436,235.35000000000002,232.11386733022178
-14.436,143.75,138.4385055021226
-14.434,153.75,156.76415185083388
-14.434,125.55,123.5242116377339
-14.434,198.95,175.73443324067512
-14.433,146.75,150.55346514958515
-14.433,149.60000000000002,150.69700641820083
-14.432,184.8,182.25122007741876
-14.432,136.15,135.42680615775242
-14.432,135.35,118.637563568306
-14.431,139.9,141.16686735477194
-14.431,123.4,123.65842438716511
-14.431,192.1,178.38679895934212
-14.431,163.0,170.9557436757169
-14.431,157.25,167.13197107826247
-14.431,154.55,161.19450694202328
-14.43,157.05,160.64834876082307
-14.43,122.1,121.9007064495437
-14.43,177.3,155.28711781073855
-14.43,132.10000000000002,129.90352107221855
-14.43,156.1,155.50639733285217
-14.429,151.5,152.48461214187444
-14.429,155.95,167.05853924140325
-14.429,144.60000000000002,141.06499679513072
-14.427,162.95,149.85381999115117
-14.427,192.35,185.08443608260993
-14.427,163.39999999999998,152.47585518353733
-14.427,178.55,182.3301091122389
-14.427,120.7,125.56458626330655
-14.427,110.75,114.3650990860944
-14.427,306.79999999999995,269.95094214118825
-14.426,164.55,168.38189736007456
-14.426,192.8,186.65288346439942
-14.426,123.85,131.71499880246714
-14.426,160.55,168.30549176360236
-14.426,195.05,182.65623519467582
-14.426,167.35000000000002,159.10182623922003
-14.425,150.2,156.5140470082981
-14.425,170.3,177.6194583523161
-14.425,178.65,198.45344331675523
-14.425,184.2,182.55053776131183
-14.425,159.5,146.93391667753903
-14.425,299.55,268.9701531164482
-14.425,137.7,138.53435565404274
-14.424,136.4,144.61330284475844
-14.424,112.05,123.53945125904667
-14.424,137.95,144.44593063003788
-14.424,135.10000000000002,150.76214500258203
-14.422,174.2,167.8852346339248
-14.422,161.8,157.4021117538465
-14.422,170.85,176.85323685096213
-14.421,203.5,190.1594334645047
-14.421,136.7,140.0444525672207
-14.421,326.25,270.6583764330959
-14.421,179.85000000000002,208.7760582409297
-14.421,139.35,132.1792990238355
-14.421,130.75,131.8355440727869
-14.419,123.05,131.61633673957942
-14.419,192.1,211.3127178922007
-14.419,135.1,125.9765289095622
-14.418,147.55,148.1228633625039
-14.418,135.3,138.39916590841938
-14.418,194.25,190.69833141752596
-14.417,130.55,128.69980924409984
-14.417,210.8,201.66746432851298
-14.417,222.10000000000002,205.50776190046136
-14.415,97.2,114.14852193625195
-14.415,118.5,124.99283669362077
-14.415,171.3,179.99283742990016
-14.415,166.35,161.80658978399046
-14.415,128.65,135.38571091771115
-14.414,131.85,134.76195011889908
-14.414,165.85,185.3056049622177
-14.414,179.25,178.62949622753064
-14.414,219.29999999999998,206.9368359988723
-14.414,213.9,222.59007810595148
-14.414,152.3,149.57890444089483
-14.413,142.3,134.3025102645199
-14.413,160.64999999999998,147.80699437027795
-14.413,162.8,171.5020017447975
-14.413,153.45,142.80202699553283
-14.413,186.0,187.46449209749002
-14.413,156.45,154.12741201285306
-14.413,182.9,155.34660097213384
-14.412,137.35,134.62458064800637
-14.412,208.7,206.57354961666826
-14.412,160.0,156.85243538604118
-14.412,154.8,170.28274068073378
-14.411,147.35,156.85738685739108
-14.411,131.85,140.57285557267383
-14.411,154.35,152.68451803610964
-14.411,146.85,144.73136803736682
-14.411,175.55,174.25581998451798
-14.41,100.80000000000001,114.37358866613518
-14.41,135.55,138.98623955024118
-14.408,148.25,161.48412071413284
-14.408,130.1,137.9041965512916
-14.407,132.4,148.48970966166016
-14.407,159.05,157.16765978217026
-14.406,156.1,151.86368347419452
-14.406,142.35,149.7616487469681
-14.406,161.55,159.55748257190874
-14.406,97.9,118.50475721634042
-14.404,172.3,159.45019338415833
-14.404,149.2,148.98221470853804
-14.404,131.64999999999998,143.5316901047263
-14.403,122.1,126.82206400216037
-14.403,157.39999999999998,148.3651057288347
-14.403,160.35,157.86429740050565
-14.402,139.7,130.7342900651328
-14.401,153.6,147.1959155631478
-14.401,160.85000000000002,162.11989029763885
-14.4,134.85,140.11169923115227
-14.399,120.0,118.02919956450282
-14.399,169.8,164.82631394652535
-14.399,163.6,164.69247752687644
-14.399,150.3,152.8900981343307
-14.399,187.75,174.90118286433238
-14.399,146.0,148.10149439191218
-14.399,151.85,153.85982657902275
-14.399,140.95,146.0346532520168
-14.399,155.25,147.68047950111287
-14.398,114.19999999999999,121.28097131508935
-14.398,139.25,139.87584798240377
-14.398,101.44999999999999,114.18240015321558
-14.396,144.85000000000002,152.9173762917426
-14.396,147.10000000000002,149.94631879936267
-14.396,162.65,194.78922430801816
-14.396,237.6,228.8115270515018
-14.395,149.64999999999998,146.99031810283304
-14.395,171.45,177.24024482241632
-14.395,164.85000000000002,147.06313038435488
-14.395,150.55,158.5742044416965
-14.395,156.75,158.1466815255032
-14.395,160.25,163.91690331973967
-14.395,143.0,151.6593732193029
-14.394,171.85,174.82239624861353
-14.394,182.6,180.14291468795182
-14.394,150.75,146.49589401108292
-14.393,161.1,157.46254408685184
-14.393,120.8,128.31499916257584
-14.393,182.5,173.24290829366234
-14.393,162.4,153.24133342048557
-14.392,162.39999999999998,153.77385945352245
-14.392,136.85,133.27366460007076
-14.391,153.45,163.58361382166018
-14.391,147.3,146.65437497771362
-14.391,253.15,258.6220902953957
-14.391,192.25,189.45750588299288
-14.389,130.6,140.6352237759242
-14.389,145.45,134.45508467423244
-14.388,179.25,173.90355899490686
-14.388,162.2,167.4970974403115
-14.388,130.0,126.02956693678993
-14.387,116.05,138.86937613167538
-14.385,121.4,116.78665031250787
-14.385,95.2,114.53669910824397
-14.385,107.35,120.6672978085935
-14.385,149.7,155.39030620767667
-14.384,113.9,124.93450523637291
-14.384,149.5,156.23082972833862
-14.384,174.9,170.97011770306605
-14.384,170.2,169.88829747742568
-14.383,161.95,155.31444170858816
-14.383,119.65,117.2153472050584
-14.383,160.5,150.98097319388376
-14.382,166.89999999999998,161.20155723055038
-14.382,113.55000000000001,121.01828106182654
-14.381,128.6,133.15897008233065
-14.38,95.35,114.59527119950536
-14.378,126.05000000000001,129.84319322738324
-14.378,143.3,147.38967079833665
-14.378,139.7,147.48886295563872
-14.378,254.35,262.6933960278677
-14.377,150.9,151.09944948077393
-14.376,124.80000000000001,128.35477765970364
-14.376,215.5,238.0652902369998
-14.376,137.10000000000002,161.86891831074666
-14.375,160.3,151.45607362706065
-14.375,121.45,125.29831856231431
-14.375,145.35000000000002,152.08079527010963
-14.375,122.8,132.8581853995501
-14.375,189.1,168.20399285008892
-14.375,131.65,131.846377775101
-14.374,107.55000000000001,129.39115667502585
-14.374,125.5,125.57533622535846
-14.374,136.3,139.15618013950348
-14.374,100.15,114.29229372600105
-14.373,140.3,150.31741069197378
-14.373,102.2,114.61514539656034
-14.372,154.55,168.9791432299653
-14.372,158.95,155.15023876781567
-14.372,189.05,189.8183352447866
-14.37,272.6,263.8716628941861
-14.37,150.75,157.4529601914415
-14.37,136.1,142.3119322930485
-14.369,140.7,144.48751421226984
-14.369,138.85000000000002,138.88154058368636
-14.369,119.7,125.32643211214035
-14.368,229.0,218.73546645952248
-14.368,130.64999999999998,138.78161983964733
-14.368,112.65,115.43655546995355
-14.368,161.25,179.8292186699644
-14.365,163.75,166.73852732351907
-14.365,165.65,164.11073628886385
-14.365,117.5,120.04003627088561
-14.365,109.30000000000001,115.24613500511225
-14.365,180.1,168.07881968126543
-14.363,268.65,276.56214327386164
-14.363,132.2,132.26852186043757
-14.363,214.6,210.9937326988241
-14.362,153.05,159.29862157078367
-14.362,116.30000000000001,118.82947526585129
-14.362,142.4,138.6476418560824
-14.362,173.8,168.53664871576163
-14.359,124.6,125.0979002509208
-14.359,114.45,124.69917043503688
-14.358,142.4,154.6666682372465
-14.357,182.8,186.07619839081948
-14.357,114.69999999999999,131.75118355445224
-14.355,164.6,173.56137323337344
-14.355,225.55,232.19948930992976
-14.355,228.25,253.86035422894238
-14.354,107.4,116.63719450382929
-14.351,170.2,179.17876521813568
-14.351,129.75,130.01979812754075
-14.351,156.65,166.67287276218565
-14.35,166.45,158.7756049711399
-14.35,164.65,153.76320422725058
-14.349,250.1,202.6516367627281
-14.349,160.45,163.3399362413188
-14.347,97.8,114.492011053952
-14.346,178.9,166.92606898668947
-14.346,190.4,197.8421607784003
-14.346,134.0,136.02944894582794
-14.346,187.3,178.97484879051765
-14.346,169.8,176.9730952463782
-14.344,147.8,162.27338097951696
-14.344,167.60000000000002,171.7465901912694
-14.343,106.0,115.7799551559432
-14.343,159.95,168.0648643576033
-14.343,205.05,214.07811609257357
-14.343,134.5,142.16657750095325
-14.342,154.75,151.1339841126879
-14.342,215.95,220.40900188577092
-14.342,144.05,152.9632642999746
-14.342,142.3,145.49000573842372
-14.342,151.75,160.7861144098645
-14.339,186.0,180.80608700112037
-14.339,130.10000000000002,128.7305984202014
-14.339,209.45,194.6948191908502
-14.339,173.45,165.68185689256057
-14.339,141.0,149.47913059873218
-14.338,182.25,196.27698123048552
-14.336,161.0,167.29839471575102
-14.336,124.6,116.6278307502874
-14.336,163.9,170.66924887391522
-14.335,189.10000000000002,220.95826738742568
-14.333,161.85,171.17918671191802
-14.333,226.5,251.45506773561837
-14.331,139.45,150.6351388770207
-14.331,203.2,206.36775224520875
-14.329,125.85,114.94301552797036
-14.328,116.69999999999999,113.99466472876342
-14.326,184.9,188.24789301967354
-14.325,147.65,146.77034451561624
-14.325,226.75,210.122192558542
-14.325,162.3,161.91440097370688
-14.325,104.85,115.47213571150192
-14.325,194.95,201.94425206237455
-14.324,123.0,123.14626133784421
-14.324,179.75,181.8508159321524
-14.323,173.95,183.49066243567725
-14.323,141.2,134.4128755430606
-14.323,149.7,156.91596770871314
-14.323,136.95,147.73315409748795
-14.321,168.6,171.67523389278503
-14.319,175.0,167.19986936973146
-14.317,156.25,157.3015678706729
-14.317,117.65,114.76521758669783
-14.317,103.6,116.03239097971662
-14.317,193.7,191.1537268169692
-14.317,150.14999999999998,150.34714760829314
-14.317,144.7,145.85784896101532
-14.317,146.3,146.8776858974563
-14.317,137.75,140.5389831225187
-14.316,160.14999999999998,165.46497042557837
-14.316,192.2,195.44103495881515
-14.314,159.25,173.51606695731445
-14.314,174.89999999999998,184.85342966076706
-14.314,116.45,116.37889961608634
-14.314,227.7,226.4138109377192
-14.314,189.39999999999998,206.2028386954675
-14.314,192.05,207.1557671807882
-14.313,174.2,186.49906332327208
-14.312,132.1,123.79776772404468
-14.312,175.1,178.03845565407252
-14.312,118.6,116.72405573034348
-14.31,152.75,157.4765445027663
-14.31,127.1,127.91984520489346
-14.31,185.5,175.35781923704786
-14.31,146.85000000000002,151.34740227839836
-14.309,158.0,158.76948128070342
-14.309,162.9,156.76544836487167
-14.309,189.60000000000002,193.7759365067801
-14.309,181.14999999999998,198.01203991324468
-14.309,191.14999999999998,195.6083474867982
-14.309,185.5,177.53357971302762
-14.309,111.55,113.19748371538613
-14.308,162.25,162.60098712636773
-14.308,186.05,181.97929003642417
-14.307,207.6,198.65384504445686
-14.307,114.19999999999999,116.68094357052433
-14.306,124.95,119.13250048548063
-14.305,177.75,178.2401698289643
-14.303,195.85,194.9642807753423
-14.303,200.39999999999998,204.6005463471047
-14.302,176.2,184.31254012880953
-14.302,145.14999999999998,155.69895153075262
-14.302,117.25,116.14027074741986
-14.301,152.6,156.30008981130098
-14.301,127.05,130.36921063802185
-14.301,122.35,125.29983213437758
-14.301,105.8,114.44786673617429
-14.301,105.6,116.27690498577569
-14.301,136.05,131.42827713433647
-14.301,139.3,142.4631504100764
-14.301,166.3,167.8157693329616
-14.301,141.8,152.38690337522445
-14.299,213.55,219.68470832078955
-14.299,148.05,153.1138385795911
-14.299,186.64999999999998,192.46463918602683
-14.299,181.75,180.03859360075433
-14.299,152.15,157.87286927071972
-14.299,107.69999999999999,114.93106949319504
-14.299,190.6,192.35085497078336
-14.299,161.4,153.49793249841485
-14.298,223.95,233.31642197050843
-14.298,177.15,191.5695786368761
-14.297,155.35000000000002,157.19966899299837
-14.297,134.55,147.8211200210204
-14.297,194.6,188.46463436125637
-14.295,113.80000000000001,118.88662842159691
-14.295,171.55,162.43467200252763
-14.295,171.9,177.01668426570848
-14.294,122.65,130.58449376458856
-14.294,197.55,196.713979104694
-14.294,106.1,114.22892302892839
-14.294,154.64999999999998,146.26942729842983
-14.293,211.6,211.31309455422172
-14.293,173.95,165.98940948043787
-14.293,149.5,144.79453140813405
-14.291,107.4,113.48754105169118
-14.291,107.25,114.33622948658807
-14.291,165.65,161.4522663946569
-14.29,144.3,145.37286477412644
-14.289,179.9,163.81259526130611
-14.288,155.55,151.9326978628589
-14.288,196.2,184.6432649336875
-14.288,118.75,129.37394767685612
-14.287,154.35,151.49538035429384
-14.286,127.6,129.57017754237333
-14.286,174.75,175.0186535201624
-14.286,163.9,168.99792038651893
-14.284,126.85000000000001,124.30824516895076
-14.284,164.05,177.8409445781849
-14.283,157.85,157.0147684461583
-14.283,133.15,137.84155431396982
-14.283,169.25,180.6584471708123
-14.282,184.1,177.9719119129609
-14.282,146.9,156.40332890545383
-14.282,180.0,193.12527904118608
-14.282,193.64999999999998,194.42570763926975
-14.28,162.39999999999998,162.72751002286537
-14.28,170.6,174.11794195376493
-14.28,146.45,151.05856354957507
-14.28,179.60000000000002,181.3337441791639
-14.279,129.7,128.63555422434084
-14.279,218.45,199.15555232469532
-14.279,180.95,184.9465729401672
-14.279,152.25,156.4699061295189
-14.279,189.64999999999998,186.9556853425591
-14.277,114.80000000000001,132.61247607273836
-14.277,199.95,183.1414866868849
-14.277,198.95,198.00120595230783
-14.276,195.95,179.6900573793915
-14.276,194.14999999999998,193.86423919471073
-14.275,124.39999999999999,126.1150046151348
-14.273,136.65,136.66810938089438
-14.273,151.3,143.0997713145587
-14.273,128.35,130.96973962636852
-14.273,159.45,157.86400681310528
-14.272,135.3,146.5751904051291
-14.272,116.9,124.24352685925987
-14.272,128.2,124.81283487746632
-14.272,110.7,113.85301451762236
-14.272,114.75,112.56992635957948
-14.271,186.95,196.59406276138952
-14.27,172.8,182.80036960317503
-14.27,163.5,150.8277807457217
-14.269,119.6,125.21787784998047
-14.268,109.3,116.3368049571484
-14.268,190.14999999999998,188.53892307609024
-14.268,132.14999999999998,130.59752445189835
-14.267,175.2,177.99239357875322
-14.267,184.75,174.10283750841248
-14.267,137.95,143.2913988204052
-14.267,234.75,237.91492425278605
-14.267,167.75,169.47822949442076
-14.265,221.95,214.53558952055346
-14.265,159.65,157.66729149898472
-14.265,156.95,154.9234781591769
-14.265,171.14999999999998,177.72943293908583
-14.265,188.89999999999998,184.78120043350117
-14.264,184.55,172.77266714853275
-14.264,208.75,196.10527860430489
-14.264,108.4,112.84469084788594
-14.264,186.39999999999998,182.87588572082177
-14.264,156.89999999999998,146.289371919823
-14.263,136.14999999999998,141.33831759432016
-14.263,120.55,121.05576384142027
-14.263,169.5,164.13293653755937
-14.263,150.8,153.31610784336337
-14.261,221.95000000000002,205.84864325525564
-14.261,169.8,181.0490851316049
-14.261,183.5,183.18253021302968
-14.261,159.3,158.63030067579493
-14.261,163.8,149.75574173713002
-14.261,147.35,151.8115636405191
-14.261,183.14999999999998,174.79774570792475
-14.261,146.05,148.38721458672828
-14.26,186.55,190.7535107465359
-14.26,143.60000000000002,146.45950255625584
-14.26,189.15,184.53151612659136
-14.26,142.14999999999998,140.3992375225672
