负压_kPa,实际温度_°C,预测温度_°C
-13.914,511.6,509.64349086609826
-13.911,482.45,472.24018628980656
-13.911,484.29999999999995,485.2221865929226
-13.909,496.7,498.42755331375554
-13.909,458.25,457.01362287355573
-13.908,491.79999999999995,494.9668181365258
-13.905,508.45,504.1808042073808
-13.904,464.65,464.07956905506103
-13.901,491.20000000000005,488.13056910043537
-13.901,495.35,490.14942311890616
-13.901,505.3,514.5706990139367
-13.897,482.1,479.4378295510527
-13.894,471.6,476.441941076453
-13.894,508.45,502.6977145159986
-13.893,498.9,496.0099321637592
-13.893,496.5,500.5933240826505
-13.893,480.95,470.77682027032535
-13.891,522.95,510.43890004312493
-13.891,523.0,514.9679764451677
-13.891,501.1,495.3376699538253
-13.888,483.6,481.55218518181715
-13.884,503.6,501.3435695786396
-13.882,495.4,493.08894669281875
-13.879,477.2,475.219314048972
-13.879,491.75,491.74264519211465
-13.878,488.15,497.46162315679135
-13.874,502.59999999999997,512.9709290706725
-13.871,469.25,482.7128405812787
-13.87,521.0,518.5353815449414
-13.87,509.95,512.2652168222576
-13.866,492.25,493.84017818345916
-13.866,523.8499999999999,523.787254454933
-13.866,491.6,493.4027220632541
-13.864,501.75,508.504545549472
-13.864,497.65,496.2302545309144
-13.864,518.0999999999999,512.9404480292435
-13.863,500.95,502.79526583826606
-13.862,485.15,483.8588734592241
-13.862,457.95,428.60173204204375
-13.859,514.0,512.2867750819502
-13.859,484.1,495.9244103012303
-13.859,522.85,527.3603366687238
-13.856,489.0,489.82007227204787
-13.856,494.65,492.3758881013503
-13.855,499.04999999999995,496.5998018827948
-13.855,504.5,507.18459193405977
-13.855,508.05,504.34125951728953
-13.853,493.55,493.9790204208066
-13.852,495.29999999999995,487.26440461013806
-13.849,491.95,491.35201538238414
-13.847,500.0,499.98827548554453
-13.847,483.3,489.19342569651866
-13.845,530.4,530.5488349311057
-13.845,490.65,481.89275545506507
-13.845,485.4,479.64843204368077
-13.844,493.5,494.4044678530425
-13.844,500.35,497.2793021977285
-13.844,500.20000000000005,501.8697925215276
-13.841,534.6,529.2595067597955
-13.839,504.65,501.4718365360699
-13.839,498.2,494.2838183058537
-13.832,514.8,513.2402585977588
-13.83,510.4,502.9577534037243
-13.828,505.25,516.5864618355688
-13.826,533.25,524.284072377058
-13.825,508.95,509.0421804345519
-13.818,524.55,515.732886457933
-13.818,492.15,493.2310888729807
-13.816,485.5,484.90913231996745
-13.815,490.35,492.0170480373687
-13.814,488.95,486.7056611199093
-13.81,501.29999999999995,499.00553339950903
-13.807,491.04999999999995,491.3255883255892
-13.804,514.3,512.196373641209
-13.798,481.79999999999995,480.38495196949236
-13.795,494.20000000000005,493.9623878771752
-13.793,488.85,495.6494792488833
-13.791,482.4,483.2542274402119
-13.787,488.5,487.6739093267566
-13.785,516.75,518.3815238275424
-13.783,492.65,494.6190706284243
-13.776,509.59999999999997,512.5960873910058
-13.773,516.25,515.4867378342205
-13.773,494.85,489.10803903735643
-13.772,495.75,490.65346123428924
-13.77,520.5,516.444498523359
-13.77,506.15,504.5452343939611
-13.77,491.15,491.12092281498457
-13.767,522.95,517.1210791741581
-13.767,494.1,492.93866451872793
-13.767,493.85,492.06809959281617
-13.762,508.1,511.50842175496814
-13.761,504.5,501.05426351812
-13.759,483.15,488.7042964525277
-13.758,481.65,483.20262815031225
-13.748,498.2,496.9852016934789
-13.74,510.5,511.297388452917
-13.72,507.2,507.7079456415769
-13.718,497.70000000000005,494.8790748255799
-13.699,484.29999999999995,492.07111326358626
-13.699,476.95,478.24115417226983
-13.694,477.25,477.2806047991073
-13.692,497.0,487.28408195356354
-13.69,504.6,495.7714736176673
-13.69,498.20000000000005,489.9621516681376
-13.688,482.35,477.9920404176354
-13.688,491.4,487.5665657628042
-13.688,480.4,482.5943175201164
-13.686,477.8,474.487617993264
-13.683,502.29999999999995,503.7892657510207
-13.683,487.6,485.8222974899673
-13.679,507.3,500.4120820826712
-13.679,500.35,505.7627613732544
-13.678,476.54999999999995,478.20234150621945
-13.662,500.25,495.49934052732675
-13.654,474.20000000000005,477.55656253610437
-13.654,484.05,483.2531877189296
-13.649,521.3,528.2278285004813
-13.645,508.25,504.7542319672614
-13.643,484.75,484.274151034608
-13.628,481.45000000000005,484.1656953880671
-13.626,474.54999999999995,472.18669243419833
-13.619,484.65,483.39351966108796
-13.617,534.85,529.6870056520887
-13.617,504.05,502.2969488841039
-13.616,463.95000000000005,468.4752207590827
-13.613,513.65,511.0467007178773
-13.611,517.25,512.7537940450311
-13.609,498.0,501.4316598461026
-13.608,500.9,499.1313632618077
-13.604,485.45,489.57593554169296
-13.603,522.55,519.1584316777266
-13.601,480.75,479.94624318965805
-13.601,492.05,492.22587564228996
-13.6,494.4,486.27614829376097
-13.6,487.1,490.6314999953431
-13.6,510.85,509.5605504509689
-13.6,503.79999999999995,497.7274451817477
-13.598,483.6,493.1454271710547
-13.594,490.4,481.9929319227249
-13.594,524.8,522.4144909954658
-13.585,527.55,518.0733270337441
-13.584,518.8,526.9322600674276
-13.581,485.3,492.9449095175125
-13.581,532.7,523.3721117604413
-13.579,459.4,453.15124842003087
-13.571,519.8,518.4910053177031
-13.571,499.70000000000005,504.4964965084336
-13.57,501.8,509.0635813333718
-13.567,528.25,529.5221894523199
-13.564,527.1,524.5802263866684
-13.562,540.55,530.1833315263701
-13.559,484.8,480.88063523812906
-13.556,500.3,496.80860647467307
-13.555,466.95000000000005,471.2943066371604
-13.552,525.5,520.6949508909747
-13.549,522.95,518.2206352773698
-13.548,482.29999999999995,476.9506819055553
-13.547,470.1,476.65551510137044
-13.545,511.04999999999995,515.7293551772439
-13.537,484.79999999999995,492.56912511669753
-13.536,489.15,503.82978631480273
-13.536,494.95000000000005,495.8785863041102
-13.534,527.95,522.2141572503331
-13.532,520.5,520.4451398598159
-13.522,528.0,529.7675940049664
-13.521,500.3,503.13271522514157
-13.515,480.2,478.47714453586053
-13.515,495.45000000000005,495.38376085919225
-13.515,492.15,493.3694402891314
-13.508,493.05,503.3071843140852
-13.507,513.0999999999999,514.5630360385595
-13.502,507.95000000000005,503.69707274953527
-13.499,519.3,512.306074998088
-13.499,515.7,512.8516437838344
-13.499,506.95000000000005,512.0788915252591
-13.496,513.35,508.4038339838069
-13.496,522.35,521.6689608901094
-13.496,489.6,496.13563759327064
-13.491,499.04999999999995,492.5657321425472
-13.489,485.75,495.7952329430831
-13.47,517.7,511.9498084758504
-13.466,520.4,515.9728913303522
-13.466,519.6,520.2338840868
-13.463,524.15,523.2652516917677
-13.461,517.8499999999999,518.5427025391946
-13.455,523.1,520.3402844839982
-13.451,480.29999999999995,481.4959745154802
-13.443,511.0,512.2491091340844
-13.442,524.55,513.866868391722
-13.431,506.4,506.66267839926957
-13.429,523.0,519.8271444738164
-13.428,499.95,502.0247322310505
-13.421,523.35,525.7937070674298
-13.399,523.9000000000001,520.787417626343
-13.372,501.6,501.25117230131156
-13.353,394.04999999999995,409.67360393461695
-13.305,488.6,496.1335514783377
-13.266,492.75,495.41048161110075
-13.187,497.95000000000005,496.51371641009064
-13.131,483.7,492.1333567323435
-13.09,484.45000000000005,491.57541870873354
-13.09,484.85,490.12591899204006
-13.08,506.75,506.81836193797267
-12.997,490.65,496.2770606197519
-12.977,515.95,513.6465734916486
-12.693,493.9,498.6478576973751
-12.649,495.3,505.23926990171236
-12.565,512.0,515.5907574039403
-12.562,514.35,516.6071119510038
-12.533,431.7,444.18266398643607
-12.385,516.15,508.21132049317595
-10.407,503.20000000000005,510.6786256631178
-10.371,498.25,502.92760351640425
-10.174,510.85,515.2850528153476
-10.108,502.20000000000005,506.0824087763775
-10.08,493.0,499.9406287159745
-10.05,495.8,502.10212347506473
-10.039,506.45,509.7652946129747
-9.89,508.29999999999995,507.2631110030117
-9.843,511.2,520.7916967907536
-9.842,461.05,459.3370329240833
-9.435,510.0,502.23323040959605
-9.149,508.54999999999995,500.5754338758043
-9.079,502.95,500.43670259321846
-9.072,512.75,512.048638696906
-8.824,496.5,489.8521443092308
-8.637,518.6,513.0051987121575
-8.524,498.05,495.2792786149005
-8.219,497.1,490.14962155753005
-7.5,517.05,502.5762585778692
