负压_kPa,实际温度_°C,预测温度_°C
-16.951,85.35,86.35564916910023
-16.945,86.19999999999999,86.77720287557852
-16.93,84.0,84.33599260067061
-16.926,84.65,84.8326715578266
-16.895,87.05,87.34971860316348
-16.88,87.6,86.9916854116922
-16.64,83.35,84.07497898244982
-16.385,88.0,88.02710074464976
-16.271,89.25,88.22637282456981
-15.837,91.25,89.01987866423647
-15.547,82.85,83.91335918719014
-15.512,86.30000000000001,85.51387914433633
-15.477,88.85,88.69980752892734
-15.337,83.15,83.83145961964357
-15.331,83.2,83.68645787818966
-15.301,82.19999999999999,83.14672665054668
-15.292,83.45,83.65427706911814
-15.285,82.65,83.44354295928238
-15.285,82.3,83.19572489250268
-15.272,82.80000000000001,83.53779614108431
-15.266,83.25,83.96076189247388
-15.265,82.4,83.34582031099806
-15.243,83.4,83.88521576407712
-15.242,82.55000000000001,83.70569935903143
-15.238,82.55,83.37414979039443
-15.233,82.75,83.76192231022738
-15.232,82.6,83.35752935349853
-15.232,81.9,82.37592133889295
-15.218,80.94999999999999,81.65435566212324
-15.216,82.6,83.4835459135167
-15.216,81.65,81.66258118054851
-15.213,80.75,82.07003602817643
-15.212,81.4,81.65685202509738
-15.209,80.85,81.78051808112232
-15.209,81.2,82.15940995042642
-15.205,82.1,82.39160346078388
-15.19,81.44999999999999,82.25516918240425
-15.184,81.85,82.49247631933545
-15.183,82.55,83.3901621666714
-15.18,82.45,83.40851611329865
-15.172,82.0,82.7482016761036
-15.158,90.8,88.34856456286744
-15.145,91.9,89.76845864514246
-15.145,88.75,88.23962734818767
-15.09,83.35,83.78017674473202
-15.087,81.9,82.30804686967032
-15.086,83.05,83.83450550665061
-15.086,83.65,83.56409821332495
-15.082,82.05,82.29262759091202
-15.08,82.25,82.3038525134305
-15.069,83.05,83.87671585391396
-15.069,82.55,82.68532678575893
-15.069,83.2,83.75970302814542
-15.052,87.1,85.84286143079488
-15.031,83.05000000000001,83.83245204977734
-15.031,82.9,83.42860899008767
-15.022,82.9,83.69415605118202
-15.019,82.9,83.43376505052592
-15.019,82.85,83.62635912248555
-15.008,82.85,83.72582175717096
-15.006,82.85,83.55966682682359
-15.001,83.75,84.31360468440316
-14.997,83.4,84.0056472905107
-14.983,84.6,84.6338898964942
-14.981,83.65,84.33030119424649
-14.978,83.2,83.84357139449604
-14.974,84.55,84.26394086095432
-14.974,84.7,84.91377988779237
-14.974,82.7,83.57525285508036
-14.969,83.8,84.30827748395176
-14.966,83.80000000000001,84.07612815348621
-14.964,81.45,82.25817343091576
-14.963,81.85,82.37056348797356
-14.96,82.5,83.48943514125953
-14.959,84.95,85.33674756556618
-14.955,81.85,82.34943858315017
-14.95,84.15,84.33520540599233
-14.949,81.6,82.27144049090903
-14.949,82.5,83.39529567834069
-14.946,82.15,82.10288451335882
-14.946,82.30000000000001,82.14872415583244
-14.941,81.45,82.17581196522805
-14.938,81.8,82.20467767234067
-14.937,81.35,82.18416355378082
-14.933,81.8,82.67694134401775
-14.926,81.7,82.22712932486691
-14.918,82.55,83.40587900775542
-14.914,81.35,82.1944391406241
-14.912,83.55,84.01372235886457
-14.912,81.80000000000001,82.55394184385258
-14.912,83.6,83.86087807462762
-14.909,83.85,84.25464621154728
-14.909,83.85,83.79988080517967
-14.9,81.4,82.19669811980177
-14.895,82.30000000000001,82.47492087920057
-14.892,90.1,89.40212001413637
-14.889,83.9,83.66014765070676
-14.886,91.7,89.6418004185411
-14.884,82.75,83.37939451358879
-14.881,82.1,82.54539281298266
-14.859,82.80000000000001,83.34677456601942
-14.856,82.75,83.39662689079796
-14.828,83.35,83.74088025727684
-14.806,85.6,84.62553131597716
-14.8,100.25,98.78860358643863
-14.796,82.15,82.38468438189919
-14.792,82.15,82.35195354567135
-14.792,93.45,97.1744663649595
-14.786,95.85,97.50470855757378
-14.786,106.45,99.76756789619235
-14.784,82.25,83.16066074613852
-14.782,114.75,100.91605158138216
-14.778,120.6,98.03172621071519
-14.766,82.19999999999999,82.63387254429269
-14.761,92.8,89.88756758746564
-14.755,82.94999999999999,83.6696399566735
-14.752,83.05,83.59590955468482
-14.747,82.30000000000001,82.559441092038
-14.743,82.94999999999999,83.59325446598753
