负压_kPa,实际温度_°C,预测温度_°C
-11.535,467.0,463.5862501515849
-11.532,476.79999999999995,478.1749969672846
-11.532,451.6,447.8697193922186
-11.529,482.4,481.898460661038
-11.529,467.75,472.81334742556464
-11.529,453.5,450.6685292415964
-11.528,460.5,450.7525236881571
-11.528,474.8,475.9887705962144
-11.528,481.15,480.23272743382415
-11.527,440.8,440.0317731509965
-11.527,475.0,478.71242173461945
-11.527,480.75,481.9493892093677
-11.524,462.6,456.7396699643948
-11.524,446.5,444.0005939264623
-11.522,461.6,456.14710282279054
-11.522,474.85,476.6171756230628
-11.522,477.95000000000005,480.99364124378087
-11.521,473.4,470.05408289701273
-11.521,470.1,461.14548730566173
-11.517,469.45,462.9664200157484
-11.516,486.29999999999995,481.31226425499443
-11.513,484.20000000000005,484.21977257838125
-11.513,493.79999999999995,490.4771643628689
-11.513,494.0,497.64419785055725
-11.513,475.54999999999995,478.2249558475519
-11.513,475.8,482.51038637532815
-11.511,475.7,477.93217855095037
-11.51,464.29999999999995,470.1181825721378
-11.51,470.9,466.2311786289915
-11.51,475.75,478.11670522124865
-11.51,463.15,462.2838377747847
-11.51,487.1,487.6109288568926
-11.509,470.4,472.27521537708236
-11.509,490.25,487.16464307476076
-11.509,455.04999999999995,447.9478929603796
-11.507,480.25,482.5891759768318
-11.507,476.95000000000005,474.19656136387306
-11.507,482.75,483.76697809561256
-11.507,475.54999999999995,480.45871155189207
-11.507,465.29999999999995,471.28495488181693
-11.506,477.3,476.82145498437376
-11.506,470.75,476.1113420420209
-11.506,478.79999999999995,481.9299440476146
-11.505,454.95,450.8912084249855
-11.505,475.1,481.0808771844371
-11.504,472.9,467.5773622170454
-11.504,495.0,498.3150280448144
-11.504,477.6,481.4019311653799
-11.503,480.25,482.1111462318149
-11.503,477.45000000000005,475.38183535028975
-11.503,465.05,458.46549673736394
-11.502,479.04999999999995,481.56676360827294
-11.502,484.65,486.17960980207357
-11.501,482.9,483.8327556284795
-11.501,482.05,483.5524719708625
-11.501,460.05,456.3681872542938
-11.499,478.65,485.914953586445
-11.499,469.04999999999995,471.39341714107445
-11.499,460.65,451.43399735618306
-11.498,473.85,473.70030881786715
-11.498,480.25,481.61076162125005
-11.498,475.0,470.40444868991415
-11.495,472.65,477.87557292283213
-11.495,479.95,473.1448843644348
-11.495,470.9,473.64949240471736
-11.495,489.35,485.58222188232594
-11.495,442.95000000000005,442.0961285163765
-11.495,488.85,483.753480629827
-11.494,492.55,484.6234197590238
-11.494,482.85,482.368435016058
-11.494,491.45,486.2683012095911
-11.492,471.54999999999995,470.9406292597097
-11.491,474.3,474.901913884198
-11.491,484.0,483.9968250216518
-11.491,488.0,485.22835870822456
-11.49,489.05,488.32868533014613
-11.49,482.85,483.02787465226174
-11.49,492.6,489.138607240325
-11.488,474.8,475.8988867222718
-11.487,468.15,464.7377736696315
-11.487,479.4,481.2598776347664
-11.486,472.4,476.95927594298865
-11.486,480.1,480.28180469244
-11.485,456.85,452.04104879554876
-11.484,465.2,464.9326134019216
-11.484,494.29999999999995,488.28629418779923
-11.483,478.8,479.63442769245
-11.483,481.45000000000005,475.4261627178707
-11.483,481.9,478.50151155885516
-11.481,459.3,451.26427797672665
-11.481,490.1,494.06700530329465
-11.481,487.75,483.31083509101506
-11.48,488.9,485.40371034315814
-11.479,491.45,487.52053966829885
-11.479,467.85,471.54552714831516
-11.477,478.15,482.3497910009914
-11.477,476.65,477.57510104432976
-11.476,466.85,474.488139813786
-11.476,458.8,447.0270201975572
-11.476,479.54999999999995,480.32649489182734
-11.475,470.35,470.5837336233892
-11.475,469.65,470.37862890108215
-11.475,470.25,472.81260836281024
-11.475,462.85,466.101553697182
-11.473,481.2,481.4137617667281
-11.473,497.55,492.20260214021266
-11.471,476.6,479.93216901594377
-11.469,467.55,469.55428603612614
-11.469,469.0,473.49447573811653
-11.468,455.75,459.2222171685899
-11.468,472.7,476.93670240107843
-11.468,473.4,467.4257912387256
-11.467,467.95,467.666799441566
-11.467,463.55,463.3714860305465
-11.467,484.2,483.1784108867477
-11.466,469.0,477.0375457646801
-11.466,478.3,481.65360411337065
-11.466,475.05,478.93304939612966
-11.466,473.25,474.37597919324054
-11.466,474.5,472.1162083705774
-11.465,480.85,481.2543039745168
-11.465,487.15,484.40687511669927
-11.465,486.9,479.6037610071632
-11.465,465.0,471.04202331650566
-11.465,469.65,472.59387583354413
-11.464,472.15,475.46879361929496
-11.464,460.3,455.6396000609958
-11.462,475.1,480.9890570336255
-11.462,483.45,483.9102819177679
-11.462,479.9,481.68625512953787
-11.462,467.8,472.7963863334848
-11.462,480.4,485.9760873710373
-11.461,472.29999999999995,475.943285876157
-11.46,430.15,460.33985546246004
-11.46,480.4,480.7747502798345
-11.458,445.54999999999995,443.18909162828015
-11.457,476.2,473.5186077811598
-11.455,477.15,481.0489143792534
-11.455,488.95,489.7872910666935
-11.454,487.95000000000005,485.02250379375863
-11.453,469.29999999999995,462.3292665525536
-11.453,472.9,476.0069653463905
-11.453,487.79999999999995,485.74999531932104
-11.453,492.35,486.8959666497416
-11.453,493.95,485.67707915635435
-11.451,478.85,479.10598012500355
-11.451,474.7,477.2621499237876
-11.451,491.55,491.5863565741959
-11.45,474.35,472.15201416481045
-11.45,455.8,455.53099127080156
-11.449,485.85,491.100576823057
-11.449,472.15,469.0399344629252
-11.449,492.25,489.14330624599427
-11.448,467.75,468.3335326562863
-11.448,493.0,492.62374882711447
-11.447,487.2,480.2921439174303
-11.447,481.20000000000005,479.6835487826486
-11.446,469.5,475.4531130470831
-11.446,469.65,470.14422124554324
-11.446,474.65,479.44658140795383
-11.446,479.35,476.6196419409106
-11.446,477.5,481.2998275577732
-11.446,442.4,473.8206558772823
-11.446,479.15,478.64947156874865
-11.446,483.95000000000005,482.9177211211249
-11.445,496.95000000000005,493.9169550862463
-11.443,470.6,479.5357151684708
-11.443,492.65,484.96303819100467
-11.442,466.65,471.7687019064514
-11.442,478.75,482.0809533016655
-11.442,478.6,474.53415632806133
-11.442,463.79999999999995,473.38184850808386
-11.441,480.95000000000005,480.42361928587735
-11.439,432.6,439.7986645206628
-11.439,494.6,494.23466215525224
-11.438,485.6,483.09894628401344
-11.438,482.4,481.021535161041
-11.438,486.6,484.980315467656
-11.438,493.75,485.2371322276821
-11.438,489.65,485.6266479869833
-11.438,471.4,473.92961758843467
-11.436,465.9,462.40872366767815
-11.436,481.05,482.37535954404467
-11.436,473.6,476.42317930980994
-11.435,494.3,492.685687062097
-11.434,478.05,475.5500010866178
-11.434,484.75,480.73686732938944
-11.434,480.20000000000005,482.95306385341775
-11.434,492.5,491.3595761141964
-11.432,477.3,479.225470197814
-11.432,484.4,483.2028785723361
-11.432,489.54999999999995,487.15051967777237
-11.431,486.5,488.1014579206974
-11.431,485.0,486.50070286574146
-11.431,471.85,478.36895704031025
-11.43,466.1,470.670607227262
-11.428,486.85,488.31179482522083
-11.428,469.9,471.24867750009844
-11.428,464.54999999999995,463.3062720083404
-11.428,486.9,488.6888632115911
-11.428,483.1,480.6738861298387
-11.427,467.15,470.04651402415413
-11.427,477.55,476.96576020308356
-11.427,471.35,474.5286361210241
-11.427,475.8,477.26593707582964
-11.425,484.6,483.0091121399343
-11.425,493.4,489.66071989676425
-11.424,449.6,445.08742046200825
-11.424,482.1,475.7191148213966
-11.424,478.95000000000005,478.11874188474206
-11.423,472.5,476.6090361855849
-11.422,452.79999999999995,462.1642227513609
-11.422,463.45000000000005,453.4904784710562
-11.422,491.65,486.77604705306675
-11.422,488.55,487.34641063133756
-11.422,448.54999999999995,449.0835307508052
-11.422,450.6,443.61002404242026
-11.419,488.95,497.78347305452394
-11.419,484.70000000000005,482.97674905247624
-11.419,486.2,485.4114275298578
-11.419,480.1,479.7458348807631
-11.419,479.5,481.2102928924728
-11.419,472.7,476.24061779928786
-11.417,492.35,487.01278488651786
-11.417,473.15,477.40965271353247
-11.416,474.70000000000005,479.1249539796209
-11.416,486.85,483.4915068191106
-11.416,478.5,477.42347133844106
-11.416,489.1,487.46327134482596
-11.416,497.35,494.3154458350572
-11.416,458.4,458.87455799876375
-11.415,476.15,472.4701747564698
-11.413,492.3,486.5329144224312
-11.413,486.65,483.0540292957772
-11.412,481.25,481.25822770630396
-11.412,480.8,480.4178655279879
-11.412,489.25,486.82882980835046
-11.411,479.20000000000005,480.0621884770634
-11.411,487.15,484.5729095021886
-11.41,470.5,475.0529357576765
-11.41,487.05,488.0405190739238
-11.41,476.45,479.06244635591355
-11.409,478.35,480.78480505444327
-11.409,494.9,490.48262325446353
-11.409,473.9,469.6105357063564
-11.409,458.04999999999995,449.80085221479806
-11.408,484.45,484.3879218741917
-11.408,476.85,479.2125218862265
-11.408,482.85,481.6538141532176
-11.408,480.35,482.2364507686583
-11.408,483.4,475.98322067873846
-11.408,495.2,493.62649119595034
-11.408,489.25,487.767580507733
-11.406,483.65,479.71820528833695
-11.406,478.35,481.4544970754945
-11.406,479.75,479.98589127312425
-11.406,494.1,490.56598368278634
-11.406,486.05,483.1654879897131
-11.406,480.65,478.27246714979935
-11.405,474.5,476.65688906988186
-11.405,480.45000000000005,480.4147544996321
-11.405,488.8,486.0352437489183
-11.404,490.29999999999995,484.21408965919915
-11.404,470.6,474.5631351643909
-11.404,472.29999999999995,477.24451164549026
-11.404,486.35,485.6491830055242
-11.404,487.70000000000005,484.21555262660866
-11.402,486.4,487.82826757216833
-11.402,472.6,476.063174618438
-11.402,485.65,486.44040297328877
-11.402,467.54999999999995,469.2068453065769
-11.402,492.25,495.15971527036726
-11.402,490.65,493.77377568254326
-11.402,484.35,487.72527665639706
-11.401,482.7,481.3566158831686
-11.4,483.0,482.1365472229211
-11.4,477.35,479.18794130793714
-11.4,486.15,483.9384816971954
-11.399,481.2,484.98241318213155
-11.398,490.85,491.8924877213086
-11.398,463.75,459.24816685197794
-11.398,489.75,491.1164510198863
-11.398,479.65,479.8691748586363
-11.398,496.85,494.4452094136271
-11.397,496.1,494.16657295316315
-11.397,488.25,485.4651798029618
-11.397,495.2,494.5456026323926
-11.397,456.85,454.64896201511766
-11.397,483.75,482.7363440048824
-11.396,478.55,477.5310164771046
-11.394,482.05,480.91258897999734
-11.394,475.65,471.8683790677488
-11.394,485.15,486.02225431214987
-11.394,489.79999999999995,490.01742714214777
-11.393,484.45000000000005,482.71755597298727
-11.392,483.65,485.0904229138084
-11.392,476.65,481.9421394721704
-11.392,476.3,476.5692359354389
-11.392,478.79999999999995,480.1888389398782
-11.391,488.6,488.6702982163078
-11.391,492.85,487.96619327337623
-11.39,479.05,481.19297230822036
-11.39,486.7,480.5145249110226
-11.39,483.65,480.11364385311316
-11.39,486.4,482.26376485787256
-11.39,487.04999999999995,483.7353076790635
-11.389,473.15,470.6357322479152
-11.389,468.1,469.46447296290006
-11.389,480.7,483.5831277164988
-11.389,496.45,493.2687496636051
-11.389,474.8,475.02909595848354
-11.389,489.0,484.031401319239
-11.389,483.35,481.58531644095905
-11.389,467.5,463.8844974851237
-11.389,495.1,496.5549149923189
-11.387,488.3,484.99494192651105
-11.387,492.95000000000005,486.9338328009449
-11.387,481.05,479.8726208348602
-11.387,464.05,455.84071298687184
-11.387,488.9,485.9924781799458
-11.387,453.1,454.7807945678808
-11.386,492.45,489.9243354466066
-11.386,477.15,479.6068049278622
-11.385,468.05,470.25256812065925
-11.383,476.55,476.26952660266414
-11.383,491.5,488.24989673844067
-11.383,480.4,481.1336703044106
-11.382,481.4,483.9783798931455
-11.382,476.7,478.25760075947653
-11.382,482.45000000000005,481.68717321888084
-11.382,494.55,496.08233786820836
-11.381,461.4,456.11319271953676
-11.381,480.35,478.2640247147518
-11.381,476.2,475.97680568736484
-11.38,492.79999999999995,491.9919440762308
-11.38,486.70000000000005,487.250053488305
-11.38,483.9,486.83687573720084
-11.379,489.45,483.8119827534912
-11.379,475.65,477.4900762822134
-11.378,492.5,485.3852738474196
-11.378,485.0,485.8886281615365
-11.378,487.95,486.85511582174485
-11.378,479.75,484.8154716659673
-11.376,481.25,486.88294027123237
-11.376,489.9,479.9947434261543
-11.375,466.0,468.5445000095693
-11.375,472.5,476.5871509213079
-11.374,494.3,494.42419333916337
-11.374,475.15,477.6106752975585
-11.374,481.29999999999995,482.70122538283715
-11.374,471.85,477.1320669507481
-11.374,489.95,487.89887973909
-11.374,493.85,487.3167076892608
-11.374,494.3,491.66894338681794
-11.374,473.25,477.2015707229497
-11.372,484.1,482.88036333195004
-11.372,481.0,487.3645340813732
-11.372,485.85,486.35729553665607
-11.372,490.6,489.80804347314063
-11.372,487.4,485.41376417477363
-11.372,481.2,479.25722456719643
-11.372,469.05,472.4728474089939
-11.371,486.25,485.3278072333326
-11.37,478.75,481.3532929695926
-11.368,473.0,470.08968746855874
-11.368,489.45,491.49782128893884
-11.367,488.5,485.2768467792168
-11.366,486.6,484.0127238856986
-11.366,483.4,481.23227816677684
-11.366,473.70000000000005,471.678944310891
-11.366,489.79999999999995,492.07992663229334
-11.364,479.7,482.73819658647716
-11.364,490.35,481.2169842365676
-11.364,485.75,491.4006827376138
-11.364,476.85,480.8155194854162
-11.364,494.0,485.90172354439954
-11.363,489.85,485.22981214016323
-11.363,468.9,466.9889828754646
-11.363,481.35,471.290637004024
-11.363,445.45000000000005,455.84644339378974
-11.362,485.5,484.34834676318224
-11.362,476.6,480.40412530748756
-11.362,486.45,479.67049071707646
-11.362,479.35,479.14908951972075
-11.362,498.15,495.00346817387765
-11.362,475.25,477.7771509060037
-11.361,499.75,496.8981976432658
-11.361,451.6,450.47747450933673
-11.361,489.05,485.53391355108914
-11.361,497.04999999999995,493.95543253462597
-11.361,479.85,478.35917582524775
-11.361,471.55,474.144881216071
-11.36,481.70000000000005,480.8789205106664
-11.359,428.9,454.74061101406744
-11.359,488.55,487.138963484594
-11.359,482.8,483.61447510371454
-11.359,484.54999999999995,486.32264726941787
-11.357,496.04999999999995,494.3769721038586
-11.357,495.75,491.7963884777454
-11.356,488.8,486.4825780059845
-11.356,413.15,452.018596536863
-11.356,496.7,494.1844468460404
-11.356,486.65,486.8037785515454
-11.356,485.65,480.8060896581719
-11.355,488.55,482.10462166902704
-11.355,493.35,490.40917107869456
-11.355,489.4,484.9763055424234
-11.353,493.70000000000005,495.0828580271747
-11.353,495.55,493.98664510865035
-11.352,479.2,478.4197474301981
-11.352,491.6,490.9846437673019
-11.35,472.1,473.1746794424638
-11.349,484.7,484.7177833037952
-11.349,489.2,485.04572315480493
-11.348,489.85,485.79030044012865
-11.348,475.05,471.0827359289335
-11.346,487.2,484.5726784376714
-11.342,460.2,459.8596785725712
-11.341,453.20000000000005,453.66019863969177
-11.341,474.0,477.55173370791965
-11.34,472.4,468.11101187316797
-11.34,487.5,484.002323882026
-11.34,481.6,481.78168892942034
-11.34,475.4,474.48159646202816
-11.34,499.35,500.4095203837417
-11.338,478.4,477.7473575502348
-11.338,488.0,489.0974562768357
-11.337,492.4,489.0269121863694
-11.336,449.65,449.83605039803604
-11.336,485.35,484.00177758108754
-11.334,493.3,486.38378094897666
-11.334,495.45000000000005,491.3595515731584
-11.331,487.4,484.397727713078
-11.33,483.29999999999995,482.9070593955912
-11.329,481.25,478.34961568180876
-11.329,490.8,492.4129162878938
-11.327,501.8,503.7943304535744
-11.326,488.5,484.5939182819044
-11.326,468.75,470.7443642285778
-11.326,480.1,478.25520817258814
-11.326,484.95,473.9560776936193
-11.326,481.0,483.96519611223715
-11.326,484.6,480.4892291892647
-11.325,494.4,495.4518313298766
-11.325,495.1,487.03599180949755
-11.325,487.8,485.1932633404829
-11.325,478.95000000000005,478.2246365681982
-11.325,488.85,486.8638312712304
-11.324,467.6,470.13840779203747
-11.324,492.35,496.2867759538727
-11.324,491.1,485.2973328556515
-11.323,477.8,480.124598300271
-11.323,472.8,475.7854973363429
-11.323,485.55,487.63915546747677
-11.322,493.70000000000005,490.063111264532
-11.322,448.95000000000005,455.0470264063463
-11.322,484.05,481.37784118652206
-11.322,490.70000000000005,484.4027101303796
-11.32,488.6,487.23817470328476
-11.32,479.55,478.1862064320412
-11.32,486.4,482.2380732868738
-11.32,489.4,485.39301264416446
-11.318,489.85,486.9353846546398
-11.316,486.9,493.1990437875501
-11.315,483.6,478.8413647828434
-11.315,470.29999999999995,475.0146073884789
-11.315,471.25,474.10863649066675
-11.315,476.35,479.27477063615396
-11.315,475.85,481.53900577297213
-11.315,455.35,454.97352759825355
-11.312,486.25,486.40704042893935
-11.312,488.6,487.1203212142948
-11.312,475.1,478.4114722999511
-11.311,488.45,488.80608354002004
-11.31,495.5,492.96147243597505
-11.31,477.45,481.36561917295813
-11.306,487.75,485.267125878286
-11.306,484.45,479.87513040086577
-11.304,489.5,484.52873222228334
-11.304,497.2,496.2418466932263
-11.304,484.35,484.15562989991287
-11.303,487.35,482.44030225717165
-11.301,485.04999999999995,485.7001393434193
-11.301,474.79999999999995,474.93890436494956
-11.3,478.20000000000005,474.99830897165197
-11.3,488.5,485.86804921941444
-11.3,484.5,488.86614535836003
-11.299,476.2,476.815195249437
-11.299,486.65,483.09131744175335
-11.299,489.65,486.22551655986354
-11.299,474.79999999999995,479.52012575954313
-11.297,482.35,485.0723579097146
-11.297,483.1,480.6177055193121
-11.296,473.15,475.0495653138499
-11.296,503.55,504.95461014810866
-11.292,466.55,469.8699138525588
-11.292,482.45,479.7495195887474
-11.29,477.05,477.43109060743785
-11.29,487.8,485.04195757617566
-11.29,478.25,480.55411071059336
-11.289,482.9,481.4450648289282
-11.289,473.75,477.99930167034347
-11.289,493.75,491.1619956163023
-11.289,485.4,482.91853784571316
-11.289,480.75,480.84512545289584
-11.289,486.75,485.7222845098824
-11.288,491.54999999999995,489.942502588442
-11.288,486.3,484.6952550995229
-11.288,484.4,480.43514990930146
-11.287,484.15,481.8768961562317
-11.287,488.85,485.4968462978538
-11.286,483.8,482.21820324557154
-11.286,475.7,469.378884838921
-11.285,482.1,483.14698672126264
-11.284,476.54999999999995,477.26284263397184
-11.284,492.1,488.1745051041583
-11.282,484.65,486.5618037025021
-11.282,481.5,483.0446523922451
-11.28,475.1,478.1533227360655
-11.28,477.6,477.4889418080215
-11.28,483.85,483.9442494497265
-11.28,479.55,477.93846744558044
-11.278,474.95,481.02286604166454
-11.278,499.75,503.3292265797829
-11.278,466.05,473.78570048463564
-11.277,485.55,483.7376552800283
-11.277,480.15,478.5733473020299
-11.277,479.15,480.4970567062688
-11.275,510.1,509.64545523902757
-11.275,492.70000000000005,489.65564728654203
-11.275,381.55,450.5978975340689
-11.274,497.15,497.0172419874654
-11.274,481.7,480.8911642320793
-11.274,470.85,485.56885874686265
-11.274,479.45,476.78988310574164
-11.274,484.1,486.55012960162014
-11.273,478.95,479.8998121448633
-11.273,485.0,483.4906281813164
-11.273,486.25,484.3249985775609
-11.271,491.25,487.5354423995877
-11.271,472.5,472.15533727559307
-11.271,462.75,469.2961006794468
-11.271,494.4,491.89662526854147
-11.271,482.6,483.32348667604725
-11.27,479.3,473.26439844707903
-11.27,485.4,482.8676267598104
-11.27,482.29999999999995,480.78992512724335
-11.27,477.85,484.4832578299454
-11.269,476.6,476.4520327917563
-11.268,478.85,479.69691268227865
-11.268,479.6,480.4296971019765
-11.267,497.3,494.07664927480886
-11.267,494.20000000000005,485.67830196690414
-11.266,484.25,483.23492209113033
-11.266,496.0,494.14402166234805
-11.266,488.85,486.2209289857564
-11.264,482.29999999999995,479.6822639144628
-11.264,482.45,476.9862666356519
-11.264,477.5,478.27856014873504
-11.263,477.6,478.5694310162915
-11.262,482.3,479.05051634502445
-11.262,484.3,481.0572577542716
-11.262,498.75,497.36408735947725
-11.259,473.25,475.7978148425288
-11.259,472.75,475.2956654711486
-11.259,475.5,474.51941846657104
-11.259,486.25,486.04254893404595
-11.259,475.9,476.92567053901433
-11.259,484.1,488.3434418106292
-11.259,477.9,478.0623650772508
-11.259,480.15,483.5536027328183
-11.259,479.25,479.49950011438966
-11.259,490.0,476.6280163991903
-11.259,478.1,479.17368655817603
-11.258,504.25,503.9706515461399
-11.258,483.85,484.24320112743345
-11.258,479.55,483.118102446162
-11.256,472.75,475.0517171550482
-11.256,486.05,482.52457915921406
-11.256,475.35,474.7409819682416
-11.256,476.65,478.85962968684447
-11.255,494.75,492.8618911879295
-11.254,466.15,467.6652978341468
-11.252,479.95000000000005,482.7630163003406
-11.252,481.4,480.73465353667814
-11.252,472.9,470.1750593393838
-11.25,492.0,491.7208195740854
-11.248,475.85,472.3147806316042
-11.247,500.65,495.8238633614367
-11.247,477.85,478.352730933835
-11.243,488.0,485.08600163499005
-11.243,476.0,471.0954246007627
-11.241,499.20000000000005,497.6692465726796
-11.241,486.79999999999995,482.74431669960836
-11.241,483.7,482.2994909952974
-11.238,504.05,503.35283453873967
-11.238,479.75,478.1233820436577
-11.238,501.1,504.89872640222717
-11.238,487.55,485.03592900612324
-11.238,489.35,486.10187356489837
-11.236,496.75,497.26162751629647
-11.236,480.95,482.4156328437148
-11.235,487.35,483.13783385516814
-11.235,484.0,484.47440811501406
-11.233,488.15,488.2763106912117
-11.232,472.45000000000005,470.32524205856015
-11.231,486.75,486.3570569826745
-11.23,497.45000000000005,497.17010243607905
-11.229,489.35,485.66294788232403
-11.229,475.6,491.7227526492088
-11.228,474.45,474.34168749633676
-11.226,434.7,454.6699738810044
-11.225,491.15,481.9391107143133
-11.224,491.79999999999995,488.48447406915534
-11.224,487.5,484.3691076826118
-11.224,495.0,497.74660155241287
-11.222,486.2,486.0672567645122
-11.221,492.70000000000005,491.5101558213525
-11.221,471.85,475.8636064548453
-11.221,489.45,486.3373055334854
-11.219,475.75,472.1439547858111
-11.219,490.35,487.40599715743537
-11.218,475.5,477.944998114362
-11.218,492.05,492.1623480603213
-11.217,485.4,482.70306300148076
-11.217,490.95,494.4329894306607
-11.217,484.0,480.90218028339234
-11.215,490.4,491.19605325990784
-11.215,466.70000000000005,473.7835418102315
-11.214,469.0,474.05921614394316
-11.213,485.35,488.8797304920513
-11.213,475.8,483.08253463009964
-11.213,490.95000000000005,484.1591385128138
-11.211,490.45000000000005,487.7898530099168
-11.211,476.70000000000005,472.3561884254921
-11.211,486.0,484.7934271630297
-11.211,489.55,487.5917792300346
-11.211,478.45000000000005,486.4140071165656
-11.209,485.2,486.01972957798705
-11.206,489.65,483.16675831762103
-11.205,492.29999999999995,487.44737323205385
-11.203,491.6,484.7152220766963
-11.202,494.4,484.60677125715785
-11.202,484.85,483.97945177465465
-11.202,473.75,477.56753873367074
-11.202,489.45000000000005,488.9315605449381
-11.2,489.25,485.61775421215583
-11.2,485.5,484.7408040341109
-11.199,490.4,489.30263580858735
-11.199,487.75,485.68026346939615
-11.199,494.45,493.401396503627
-11.199,415.75,450.32796222833963
-11.198,489.15,487.5812095927121
-11.198,480.1,479.98494316780636
-11.198,498.2,497.03206034639277
-11.196,486.45000000000005,481.653339196473
-11.196,491.25,489.18417304336015
-11.196,472.6,475.3455083082381
-11.196,487.65,484.36973998430574
-11.196,476.75,480.3348124283322
-11.195,492.9,486.35547360146154
-11.195,481.75,478.09255271197384
-11.194,475.45,478.5679357833979
-11.189,490.5,484.6261611964299
-11.189,493.45000000000005,486.77621353608237
-11.188,466.54999999999995,459.8593929117716
-11.188,492.65,492.81903902057104
-11.188,486.35,486.5123529754174
-11.185,479.15,477.8754658336971
-11.185,491.2,492.35492987036116
-11.184,479.20000000000005,474.3731056918021
-11.184,485.70000000000005,485.3983230421006
-11.183,497.0,496.40405792613444
-11.183,491.54999999999995,491.37274893472147
-11.179,498.95000000000005,495.5058791793727
-11.179,496.65,497.09111458386764
-11.179,408.5,451.0875396603159
-11.177,492.35,489.2654487462597
-11.177,498.65,496.2793594457263
-11.177,489.35,489.1095381548117
-11.177,493.8,489.50911117554375
-11.177,490.65,484.6534246853514
-11.176,481.8,479.60836322119627
-11.176,488.95,489.6326669490315
-11.176,483.75,483.1507985951016
-11.175,494.3,489.02273537472405
-11.175,494.85,492.54262830733217
-11.174,482.29999999999995,481.3334040527501
-11.173,484.5,481.8906582591136
-11.173,470.55,473.9362307995812
-11.172,494.65,488.3086557272201
-11.17,485.04999999999995,481.6353635663356
-11.17,476.65,476.4225678816688
-11.17,497.75,495.98949964006465
-11.169,488.5,488.91037308235326
-11.165,478.04999999999995,479.80702064921223
-11.163,491.1,494.3189578758974
-11.161,482.1,492.546216672035
-11.161,481.65,480.0539513675863
-11.159,462.5,474.97272252357334
-11.159,482.65,480.67869832057124
-11.158,484.15,488.83167348345506
-11.157,465.2,462.61667044926475
-11.156,498.8,495.73205305656927
-11.156,512.7,509.74369879151396
-11.155,493.35,495.9166695527622
-11.154,504.70000000000005,496.9700058188942
-11.154,457.9,453.6868694914119
-11.153,482.4,478.68216711412464
-11.153,476.95000000000005,484.78530921051
-11.151,492.5,493.3829627551415
-11.151,429.1,450.4868150793975
-11.151,502.75,495.91742279166647
-11.149,443.7,453.01391315816545
